id,owner_user_id,reputation
"7127431","",""
"7208883","",""
"7238624","",""
"7592189","",""
"7639378","",""
"8079206","",""
"8138425","",""
"8192386","",""
"8231323","",""
"8285771","",""
"8317826","",""
"8353624","",""
"8435932","",""
"8501965","",""
"8672338","",""
"8927743","",""
"8952765","",""
"9352023","",""
"9360770","",""
"9362910","",""
"9426238","",""
"9491824","",""
"9651582","",""
"9684041","",""
"9791384","",""
"9861925","",""
"9987248","",""
"10321709","",""
"10801916","",""
"10980296","",""
"11070484","",""
"11071929","",""
"11108195","",""
"11129956","",""
"11136128","",""
"11173604","",""
"11376700","",""
"11398824","",""
"11443624","",""
"11491303","",""
"11657004","",""
"11704270","",""
"11715548","",""
"11744162","",""
"11878922","",""
"11928555","",""
"11981805","",""
"12007205","",""
"12109056","",""
"12185585","",""
"12349098","",""
"12379538","",""
"12435729","",""
"12457475","",""
"12564617","",""
"12642414","",""
"12736872","",""
"12832957","",""
"13020335","",""
"13147555","",""
"13209330","",""
"13385388","",""
"13389442","",""
"13429082","",""
"13540580","",""
"13715035","",""
"13810593","",""
"14328327","",""
"14349684","",""
"14363479","",""
"14392540","",""
"14526542","",""
"14538024","",""
"14553691","",""
"14695134","",""
"14713994","",""
"14740558","",""
"14762949","",""
"14802331","",""
"14820530","",""
"14865793","",""
"15184970","",""
"15194826","",""
"15223927","",""
"15239818","",""
"15411200","",""
"15495858","",""
"15666339","",""
"15694712","",""
"15698381","",""
"15748913","",""
"15750226","",""
"15974499","",""
"15996309","",""
"16281087","",""
"16305329","",""
"16456088","",""
"16554487","",""
"16562833","",""
"16600199","",""
"16722037","",""
"17024528","",""
"17103318","",""
"17142233","",""
"17281478","",""
"17384151","",""
"17486456","",""
"17696220","",""
"17850609","",""
"18050651","",""
"18149366","",""
"18254042","",""
"18295889","",""
"18312470","",""
"18798552","",""
"18858251","",""
"18941616","",""
"19666488","",""
"19745189","",""
"19767538","",""
"19781781","",""
"19817108","",""
"19830681","",""
"19920178","",""
"19922784","",""
"20301688","",""
"20325853","",""
"20576079","",""
"20717079","",""
"20719774","",""
"20733670","",""
"20848223","",""
"20922619","",""
"21064339","",""
"21066549","",""
"21151961","",""
"21210859","",""
"21442467","",""
"21491219","",""
"21514958","",""
"21538220","",""
"21541799","",""
"22060648","",""
"22149893","",""
"22199412","",""
"22273198","",""
"22389140","",""
"22478392","",""
"22593644","",""
"22617653","",""
"22667471","",""
"22748382","",""
"22757598","",""
"22794764","",""
"22911884","",""
"23067174","",""
"23175045","",""
"23190251","",""
"23248836","",""
"23329680","",""
"23773730","",""
"23832109","",""
"23833324","",""
"24781551","",""
"24785457","",""
"24978362","",""
"25228645","",""
"25272722","",""
"25534894","",""
"25573916","",""
"25589758","",""
"25700420","",""
"25952525","",""
"26107172","",""
"26267324","",""
"26269198","",""
"26314568","",""
"26330872","",""
"26337073","",""
"26342336","",""
"26420853","",""
"26439455","",""
"26529951","",""
"26541297","",""
"26849437","",""
"26977059","",""
"26992340","",""
"27173798","",""
"27277374","",""
"27324331","",""
"27389429","",""
"27414295","",""
"27533825","",""
"27658453","",""
"27696809","",""
"27991555","",""
"27999320","",""
"28282886","",""
"28380544","",""
"28513015","",""
"28577738","",""
"28584798","",""
"28615350","",""
"28907400","",""
"28915179","",""
"29058346","",""
"29309269","",""
"29324796","",""
"29702339","",""
"29829102","",""
"29836927","",""
"29887663","",""
"29949204","",""
"29958146","",""
"30001127","",""
"30220398","",""
"30266931","",""
"30364366","",""
"30402376","",""
"30415398","",""
"30434230","",""
"30434995","",""
"30556773","",""
"30588822","",""
"30924282","",""
"30948185","",""
"31391295","",""
"31803330","",""
"31805251","",""
"31990106","",""
"32219790","",""
"32352030","",""
"32386327","",""
"32620613","",""
"32815893","",""
"33132708","",""
"33190206","",""
"33274000","",""
"33307631","",""
"33475441","",""
"33502990","",""
"33533010","",""
"33560398","",""
"33580276","",""
"33678551","",""
"33787176","",""
"33848298","",""
"33875297","",""
"33969508","",""
"34026274","",""
"34053905","",""
"34164241","",""
"34483397","",""
"34551006","",""
"34802685","",""
"34836956","",""
"34976407","",""
"35459649","",""
"35558502","",""
"35863891","",""
"36051914","",""
"36074981","",""
"36235401","",""
"36417186","",""
"36675945","",""
"36810300","",""
"36816297","",""
"37200309","",""
"37336865","",""
"37358651","",""
"37405439","",""
"37408082","",""
"37492786","",""
"37493097","",""
"37516348","",""
"37652239","",""
"38287660","",""
"38298483","",""
"38724377","",""
"38978412","",""
"39150638","",""
"39180052","",""
"39184879","",""
"39402039","",""
"39474372","",""
"40007264","",""
"40455935","",""
"40538182","",""
"40677319","",""
"40690897","",""
"40841849","",""
"41024787","",""
"41033095","",""
"41322739","",""
"41399625","",""
"41411950","",""
"41454120","",""
"41781570","",""
"41962926","",""
"42003785","",""
"42005319","",""
"42081590","",""
"42261239","",""
"42363757","",""
"42589041","",""
"42722105","",""
"42944100","",""
"42947745","",""
"43047905","",""
"43244200","",""
"43332276","",""
"43439979","",""
"43622678","",""
"43712531","",""
"43853940","",""
"43982028","",""
"44133536","",""
"44170320","",""
"44290391","",""
"44296545","",""
"44616484","",""
"44871770","",""
"44891373","",""
"44913669","",""
"44994974","",""
"45083099","",""
"45155015","",""
"45240822","",""
"45368601","",""
"45514276","",""
"45677769","",""
"45709966","",""
"45921152","",""
"46016547","",""
"46124085","",""
"46171380","",""
"46250767","",""
"46294477","",""
"46299916","",""
"46302637","",""
"46424867","",""
"46438154","",""
"46465213","",""
"46612606","",""
"46754498","",""
"46836448","",""
"46882166","",""
"47330913","",""
"47500401","",""
"47519489","",""
"47693669","",""
"47725798","",""
"48138210","",""
"48440698","",""
"48566977","",""
"48661233","",""
"48702102","",""
"48725733","",""
"48840109","",""
"49459700","",""
"49602597","",""
"49700515","",""
"49958826","",""
"50122298","",""
"50159847","",""
"50237357","",""
"50293434","",""
"50321764","",""
"50331082","",""
"50337983","",""
"50363553","",""
"50449967","",""
"50481602","",""
"50507183","",""
"50634835","",""
"50724167","",""
"50738423","",""
"51025036","",""
"51189343","",""
"51277788","",""
"51378199","",""
"51384106","",""
"51403046","",""
"51459004","",""
"51639264","",""
"51647412","",""
"51853375","",""
"51957363","",""
"52010950","",""
"52102347","",""
"52236733","",""
"52425943","",""
"52824892","",""
"53138587","",""
"53153293","",""
"53178077","",""
"53521767","",""
"53573561","",""
"53585075","",""
"53754717","",""
"54073105","",""
"54163688","",""
"54377272","",""
"54601803","",""
"54657526","",""
"54735110","",""
"54855823","",""
"54959262","",""
"55086900","",""
"55610472","",""
"55653850","",""
"55880619","",""
"55932414","",""
"56387268","",""
"56573153","",""
"56690184","",""
"56690394","",""
"57139896","",""
"57338025","",""
"57812757","",""
"57842243","",""
"58255047","",""
"58273837","",""
"58357145","",""
"33969","3","15206"
"5800243","5","48826"
"104","39","14214"
"6116883","91","162716"
"4017344","91","162716"
"198520","96","31622"
"1685497","112","28502"
"203758","115","74484"
"28965","116","253320"
"45627","123","53115"
"9878557","159","1579"
"624386","169","7573"
"26301271","169","7573"
"35798","184","47199"
"71756","184","47199"
"53728","184","47199"
"295156","191","15041"
"831968","230","27087"
"296134","238","34174"
"2035075","243","21149"
"1301991","267","334470"
"20168","271","8096"
"295385","274","37405"
"134099","305","128576"
"3120288","311","2244"
"2526037","356","46950"
"772596","356","46950"
"8938634","366","4112"
"267487","369","89667"
"18996157","369","89667"
"24573814","372","87408"
"241040","392","86506"
"228138","392","86506"
"2871913","426","6947"
"2767750","438","3497"
"1070486","571","25099"
"1579160","576","4566"
"23102","580","31253"
"14061","615","181769"
"24022314","698","17935"
"17439121","716","6227"
"8451","716","6227"
"8025888","745","147628"
"1007066","796","10128"
"712339","802","33504"
"865837","814","21597"
"880188","889","13278"
"205923","905","125952"
"211941","905","125952"
"38795709","905","125952"
"1224049","945","7553"
"200545","993","8848"
"214802","1034","14126"
"4499074","1034","14126"
"8318","1054","1171"
"313998","1100","34719"
"341422","1100","34719"
"56949","1143","23935"
"1324512","1186","157"
"1335522","1186","157"
"2135249","1212","3922"
"2295296","1304","10949"
"8357868","1310","74999"
"2525625","1343","63647"
"3678847","1343","63647"
"795553","1343","63647"
"3338969","1388","10357"
"8508427","1396","1653"
"24723","1406","8083"
"42357","1463","57361"
"146839","1467","6741"
"445177","1574","39024"
"2786628","1574","39024"
"47323","1583","449613"
"606099","1585","52692"
"2250263","1585","52692"
"167165","1599","8007"
"167199","1599","8007"
"157924","1683","7365"
"469949","1725","2249"
"2416227","1755","63614"
"185210","1768","15712"
"629559","1781","1014"
"1455144","1815","1835"
"110575","1820","31604"
"6247391","1848","2625"
"466737","1862","61748"
"2375903","1867","2658"
"28178085","1868","1147"
"638057","1897","71168"
"34510","1931","22866"
"33086","1942","104569"
"403489","1942","104569"
"6229136","1959","12716"
"16861","2019","1719"
"53426","2064","12424"
"12953367","2086","11597"
"4778214","2147","163520"
"444181","2172","64397"
"446551","2172","64397"
"678400","2238","61765"
"23040408","2275","11551"
"2220664","2285","3953"
"226637","2357","1012"
"1872595","2362","38337"
"7254534","2362","38337"
"3955658","2363","23773"
"55296","2385","36332"
"188870","2424","83403"
"109293","2525","50792"
"1422977","2554","3309"
"32412","2577","12415"
"22846420","2581","5559"
"176195","2592","12275"
"34896","2628","21472"
"1851293","2635","83453"
"15755607","2688","129872"
"8674908","2701","26947"
"4506652","2715","2703"
"18049182","2855","453"
"642015","2892","20447"
"497156","2915","85107"
"138432","3122","16503"
"108088","3150","5909"
"13272590","3171","173610"
"182542","3208","46785"
"12604849","3259","1827"
"210820","3291","29377"
"834918","3314","26403"
"4863946","3314","26403"
"5052804","3314","26403"
"231204","3349","663"
"2559337","3397","2353"
"10018657","3421","22565"
"5223060","3497","16807"
"518313","3539","642"
"144696","3560","176562"
"11164897","3633","187"
"616980","3635","4837"
"1387450","3788","15586"
"89663","3798","31820"
"1475970","3834","74458"
"1303305","3916","70953"
"3533862","3916","70953"
"71328","4012","13096"
"954556","4023","27921"
"28509837","4144","9557"
"368146","4224","1061"
"398179","4257","31179"
"512174","4280","30222"
"5517970","4321","46258"
"1955343","4322","5964"
"29811915","4325","115"
"2412532","4376","109120"
"56578261","4376","109120"
"11109437","4419","2670"
"585358","4464","1761"
"45093","4541","32273"
"274274","4555","11713"
"33156774","4572","14199"
"51300220","4639","170076"
"24154267","4653","151150"
"2914871","4653","151150"
"6973436","4653","151150"
"3349282","4668","154209"
"12062146","4668","154209"
"2194848","4782","31853"
"941279","4782","31853"
"597277","4833","89655"
"117129","4872","162050"
"698700","4883","289648"
"1353375","4910","6946"
"4197991","4977","29245"
"161315","5004","12816"
"268182","5055","11320"
"11299813","5056","97037"
"12920577","5056","97037"
"29923736","5056","97037"
"26406804","5056","97037"
"36322139","5056","97037"
"43475305","5058","14409"
"4103485","5114","5160"
"1116128","5146","369"
"2249778","5246","7643"
"1911382","5261","15494"
"170028","5274","61321"
"4881059","5295","28011"
"11965054","5302","35217"
"59483","5330","1588"
"316894","5472","2104"
"3762746","5475","35245"
"159114","5509","1413"
"1646570","5548","21405"
"284163","5551","2781"
"253545","5552","6220"
"15613511","5646","4566"
"8829507","5651","63833"
"27089293","5790","7548"
"44206678","5801","11356"
"1723721","6068","244436"
"893348","6160","10465"
"1445815","6161","23004"
"2777021","6260","21437"
"1617536","6364","13001"
"743649","6486","14244"
"1300944","6508","85381"
"3265391","6583","33566"
"40304578","6632","1433"
"2597615","6651","55214"
"1743337","6651","55214"
"5507642","6682","33282"
"546701","6688","9923"
"301750","6691","17851"
"42232503","6716","12097"
"957577","6812","1351"
"2281566","6932","39945"
"1608854","6944","7442"
"54744885","7021","25634"
"120189","7106","992"
"725142","7205","10820"
"444698","7280","28698"
"7809768","7345","25134"
"138311","7473","126374"
"107823","7512","34218"
"1888503","7595","90598"
"2029595","7595","90598"
"1837750","7617","4364"
"6049626","7717","689"
"124885","7820","301"
"4017134","7829","8617"
"27234529","7855","1665"
"6292527","7891","11136"
"29798753","7965","7184"
"988046","8061","2465"
"155751","8123","57601"
"131681","8171","1637"
"43606056","8207","16678"
"27549671","8261","12557"
"1848532","8376","15383"
"9160683","8404","3159"
"834061","8446","78971"
"32494453","8458","17067"
"5588374","8638","3765"
"2567893","8661","3955"
"1146396","8678","5335"
"12758067","8741","42325"
"30704791","8741","42325"
"5005852","8831","4830"
"4446919","8995","1382"
"97983","8999","14751"
"1727329","9021","479426"
"22077290","9058","1176"
"400819","9150","173"
"23529898","9205","1356"
"7582022","9296","7766"
"244882","9323","4610"
"195648","9328","20783"
"65734","9328","20783"
"227909","9401","6930"
"5391274","9476","20008"
"32425865","9611","67310"
"2305435","9673","3870"
"4123806","9748","2182"
"4772470","9908","15733"
"2155509","9908","15733"
"1625671","9913","14975"
"2383989","9922","38722"
"1077840","10026","13749"
"9896011","10039","17711"
"3764589","10040","11948"
"3108490","10080","12472"
"53862391","10247","7335"
"110123","10352","10263"
"110458","10352","10263"
"369981","10420","8286"
"6744283","10471","8350"
"827604","10472","347"
"49373299","10522","10752"
"145728","10583","41701"
"129677","10680","20994"
"1567866","10755","19219"
"341872","10771","37263"
"27143575","10823","11887"
"6781381","11112","7384"
"46969743","11142","10765"
"1485419","11173","13439"
"4004069","11194","19950"
"6142993","11208","58606"
"3692526","11212","11094"
"3603740","11236","191967"
"53168546","11249","12418"
"226316","11356","15201"
"258625","11438","10396"
"1130966","11441","2478"
"436004","11522","55470"
"18712167","11569","11267"
"2336008","11683","68207"
"6274622","11708","38955"
"53258326","11755","21578"
"48657147","11755","21578"
"2736505","11809","5816"
"134086","11898","50705"
"255723","11905","2886"
"4708833","11926","54225"
"4810175","11926","54225"
"12461254","11991","415"
"1102429","11995","38075"
"21949934","12034","19913"
"27552242","12034","19913"
"2883089","12051","179"
"58237669","12124","7445"
"72166","12178","22560"
"951386","12243","28335"
"2418272","12597","208593"
"41382501","12597","208593"
"32335066","12631","21094"
"648464","12828","3890"
"6923574","12828","3890"
"2164425","12930","10069"
"5042076","12937","1597"
"5105531","12999","2873"
"34072109","13009","37252"
"11973452","13028","14692"
"10046069","13115","1414"
"2888884","13136","9444"
"339531","13143","1495"
"40223052","13189","8829"
"823821","13198","37150"
"884000","13227","43790"
"4752026","13227","43790"
"5573426","13227","43790"
"2951917","13281","44434"
"40704514","13302","645593"
"76359","13320","6332"
"3350933","13442","14185"
"7718176","13442","14185"
"10846870","13442","14185"
"15433561","13442","14185"
"594443","13447","41815"
"8169878","13688","8826"
"1633091","13834","6875"
"2159849","13895","15499"
"381171","13913","120451"
"778334","14006","4835"
"21155022","14118","16787"
"2051632","14343","303122"
"16192019","14357","101175"
"7972248","14556","696"
"10577000","14663","22270"
"627918","14673","14172"
"599048","14731","71437"
"600329","14731","71437"
"7046997","14731","71437"
"14131108","14731","71437"
"16551962","14731","71437"
"16620003","14731","71437"
"17478731","14731","71437"
"25676116","14731","71437"
"24225682","14731","71437"
"2848857","14744","37459"
"814139","14752","15499"
"3525590","14877","15247"
"918654","15000","5420"
"4168947","15055","198678"
"14073478","15161","6573"
"1191112","15168","635951"
"1366182","15345","2469"
"3838600","15428","2861"
"28453086","15441","29536"
"32547021","15441","29536"
"249318","15474","1011"
"47870455","15622","47710"
"2987902","15721","66175"
"11257672","15721","66175"
"187761","15809","99803"
"50518494","15848","2708"
"8717734","15901","4911"
"926779","15985","38374"
"2313150","16241","67288"
"1583490","16254","1041"
"87431","16398","4279"
"2328789","16487","27634"
"54772100","16642","6654"
"116415","16685","1940"
"2135066","16883","318174"
"286462","16940","111741"
"13555125","17027","24959"
"553708","17035","11133"
"498234","17172","147376"
"800685","17174","116818"
"822638","17174","116818"
"2697557","17194","9907"
"5275592","17279","93476"
"2548475","17312","18511"
"2266926","17542","2814"
"24410582","17556","671"
"3172710","17635","13285"
"2258781","17675","21789"
"2758542","17675","21789"
"5000333","17944","9334"
"671527","18095","3886"
"1843747","18103","77590"
"54227684","18149","22220"
"2165525","18192","23772"
"1029118","18255","81842"
"702100","18309","38244"
"1495683","18309","38244"
"8475306","18309","38244"
"395592","18393","558252"
"1419800","18437","15388"
"409807","18484","4619"
"940287","18511","95282"
"446501","18615","9699"
"9160404","18631","9053"
"214850","18642","4917"
"13148090","18706","35425"
"111707","18858","8329"
"4375337","18858","8329"
"46421890","18858","8329"
"11346232","18893","11228"
"17644732","19207","5625"
"269487","19224","34266"
"941594","19224","34266"
"3339136","19224","34266"
"8568335","19410","89367"
"7278238","19470","1849"
"1081449","19493","851"
"638090","19501","18491"
"38251409","19679","167166"
"545573","19803","7197"
"5395813","20003","19315"
"34202895","20003","19315"
"251937","20006","623"
"651713","20126","55636"
"44146738","20134","2949"
"2710942","20262","1034"
"2386354","20316","577"
"477053","20386","1645"
"479059","20386","1645"
"2442785","20392","5910"
"29081950","20392","5910"
"32137544","20400","49181"
"6343861","20400","49181"
"3718349","20417","7475"
"1671469","20426","17675"
"36980058","20479","30631"
"786656","20498","27808"
"1165040","20553","22098"
"9484863","20578","85572"
"3115204","20654","178963"
"648396","20685","6003"
"5860727","20688","6790"
"29350797","20712","20000"
"39712546","20772","2475"
"198462","20774","43449"
"1468407","20786","6804"
"752859","20875","1230"
"3980198","20933","1903"
"6826324","20951","28065"
"697553","21005","45657"
"120131","21009","2352"
"5587258","21185","489"
"4739668","21261","1221"
"12427793","21380","912"
"664722","21475","81176"
"37552866","21475","81176"
"1829046","21499","21555"
"18459090","21499","21555"
"1917391","21709","116835"
"457014","21709","116835"
"2288074","21709","116835"
"275207","21711","20617"
"28992329","21728","39992"
"40410547","21832","1051"
"3597412","21880","2844"
"984106","21918","3566"
"965186","21918","3566"
"8806601","21918","3566"
"7018025","21932","2339"
"4963436","21981","13977"
"2181819","21981","13977"
"810402","22009","736"
"6210308","22009","736"
"147572","22076","40054"
"305044","22162","13026"
"628386","22294","13113"
"39423033","22325","7063"
"139199","22392","5800"
"715348","22452","6720"
"274659","22459","62993"
"9203594","22489","26100"
"156445","22710","10359"
"15033691","22927","42249"
"323264","22970","11370"
"327499","23066","4075"
"3009023","23080","6282"
"172125","23113","11957"
"949569","23153","22014"
"1239177","23234","57224"
"847139","23368","64180"
"11561908","23428","4038"
"1466905","23501","120987"
"169058","23524","14870"
"149848","23528","168744"
"1943278","23616","17440"
"39502880","23637","9418"
"39199129","23671","17816"
"862187","23671","17816"
"3552222","23822","28224"
"243152","23893","8819"
"155220","23918","41"
"424210","24181","284074"
"5204878","24391","10961"
"166565","24481","3671"
"17337366","24481","3671"
"1675160","24773","4368"
"7146087","24872","2576"
"170415","24938","1550"
"734611","24950","28037"
"436715","24954","9869"
"299659","24982","10343"
"15298163","25050","88390"
"1384807","25068","70189"
"2985600","25068","70189"
"4240378","25068","70189"
"8691717","25068","70189"
"6317864","25077","9696"
"31850567","25077","9696"
"283726","25093","9319"
"12935490","25141","5985"
"5738846","25201","17923"
"504323","25300","24163"
"280101","25413","2713"
"860954","25645","42195"
"46770785","25705","1654"
"1061634","25749","4319"
"13688196","25823","347"
"4998997","25856","1598"
"5620459","26003","3668"
"877727","26004","31733"
"350177","26004","31733"
"5860938","26141","4125"
"368313","26155","5951"
"229889","26155","5951"
"1009474","26157","159"
"253673","26180","10866"
"200822","26210","84593"
"7834890","26310","14000"
"2565717","26349","63024"
"41139064","26349","63024"
"390359","26428","283697"
"22644385","26510","49236"
"39792981","26510","49236"
"41705035","26510","49236"
"54929907","26510","49236"
"50842278","26510","49236"
"50857625","26510","49236"
"3525134","26521","22185"
"546998","26527","619"
"12946664","26625","14880"
"2813962","26699","16860"
"4786831","26931","13828"
"926956","27009","88095"
"48578642","27074","7034"
"2334673","27090","3739"
"198650","27305","26935"
"1615792","27305","26935"
"1611314","27328","38827"
"196845","27328","38827"
"38724863","27457","14884"
"2981132","27478","9926"
"3333558","27653","5022"
"11960940","28045","17515"
"12040914","28045","17515"
"8538979","28045","17515"
"2411516","28098","13896"
"6672779","28118","2866"
"859589","28144","13737"
"295566","28150","10466"
"4175798","28196","3920"
"339931","28207","1964"
"36628666","28310","850"
"961830","28388","37327"
"6819759","28422","42224"
"2764653","28581","2217"
"9638378","28736","8208"
"422738","28760","36694"
"1333577","28835","78222"
"17073482","28943","1242"
"21626335","28946","3781"
"14570699","28991","3514"
"5027412","29181","175"
"216324","29373","29"
"33342784","29538","7536"
"39536332","29555","4000"
"36958598","29653","13222"
"884209","29653","13222"
"219944","29772","1415"
"339603","29772","1415"
"1198076","29823","1383"
"892356","29860","871"
"381042","30176","19130"
"1719267","30176","19130"
"224049","30187","685"
"744192","30198","435"
"759069","30246","8172"
"1326001","30246","8172"
"306668","30366","33081"
"3312850","30419","10932"
"361701","30587","36455"
"253327","30594","11721"
"2483294","30674","76090"
"41460697","30674","76090"
"554156","30741","494"
"443224","30786","16309"
"262145","30917","19239"
"3461298","30917","19239"
"52445516","30921","2958"
"2123586","30957","3453"
"344437","30993","147"
"1592817","31092","10183"
"315672","31319","2438"
"8267980","31423","2056"
"240362","31662","20779"
"613680","31671","416870"
"979360","31671","416870"
"4294531","31671","416870"
"3887158","31671","416870"
"3748043","31671","416870"
"568995","31677","3115"
"438486","31677","3115"
"1304907","31722","9725"
"528303","32043","20281"
"3873801","32055","6029"
"6709330","32242","20061"
"1048726","32242","20061"
"52312615","32348","2906"
"26637439","32495","5681"
"15168019","32704","1980"
"1702519","32771","7021"
"648307","32775","22831"
"1545533","32836","5674"
"1539762","32836","5674"
"24271536","32836","5674"
"2068595","32892","9614"
"324905","32892","9614"
"3136349","32892","9614"
"3851603","32914","76189"
"2482598","33052","12704"
"18509928","33225","58930"
"19765851","33225","58930"
"707587","33226","39349"
"1072497","33264","29375"
"1033766","33264","29375"
"2769992","33264","29375"
"11953799","33264","29375"
"396324","33349","1902"
"12805366","33411","10225"
"12902021","33411","10225"
"27564625","33411","10225"
"1099391","33584","6231"
"3531968","33690","41549"
"2479639","33797","927"
"33061324","33885","13320"
"7400988","34009","6291"
"6136769","34088","286392"
"30710966","34088","286392"
"27862419","34155","6300"
"4442614","34340","5641"
"14868397","34540","3942"
"350697","34548","23950"
"25789270","34685","11416"
"54079425","34806","11366"
"1401159","35142","11909"
"2794137","35344","8768"
"10597073","35634","31562"
"1095045","35690","67503"
"15406146","35716","3416"
"2818156","36076","1649"
"2802298","36191","15012"
"479701","36446","11000"
"4761827","36545","13034"
"11234274","36545","13034"
"1467425","36680","37109"
"2010436","36680","37109"
"1650941","36680","37109"
"1702324","37055","29846"
"3824125","37055","29846"
"16485396","37055","29846"
"1068190","37193","17842"
"36872931","37213","287111"
"5227636","37422","4905"
"8319223","37558","13043"
"705533","37759","33280"
"2415585","37843","39907"
"13186550","37843","39907"
"12215026","38055","50626"
"8939397","38058","3887"
"339312","38072","6060"
"694057","38146","14207"
"837248","38403","9824"
"1751364","38695","7346"
"4598650","38743","26495"
"14739942","38765","67048"
"13982847","38765","67048"
"587301","38892","7339"
"344314","39057","24950"
"445911","39062","11632"
"6435985","39062","11632"
"3886027","39094","7644"
"763292","39153","1354"
"42832931","39242","14439"
"667147","39268","2213"
"363190","39292","720"
"47344632","39371","14104"
"1249902","39529","9178"
"316367","39539","10155"
"721212","39590","27230"
"623299","39655","9662"
"826974","39656","1902"
"332365","39677","226756"
"2602989","39677","226756"
"5567221","39677","226756"
"570160","39709","47348"
"2092590","39709","47348"
"8492613","39939","1937"
"1319956","39979","4581"
"5897060","39979","4581"
"546242","39980","5805"
"357499","39980","5805"
"34671999","40064","16477"
"388985","40214","23091"
"7600347","40307","12166"
"2453499","40342","264304"
"407771","40376","465"
"3162734","40480","15367"
"617714","40521","187919"
"1550876","40609","1634"
"1439403","40655","91840"
"6190083","40759","3660"
"1265282","41012","26404"
"412939","41021","94551"
"8672985","41071","203177"
"1782861","41360","93962"
"1799896","41360","93962"
"48215071","41410","11750"
"5053131","41661","182704"
"12926997","41820","2532"
"901214","41887","7732"
"7012435","41889","9668"
"5883585","41953","884"
"12568762","41977","7626"
"689369","42106","21174"
"636912","42139","87143"
"41265239","42198","4509"
"371928","42223","26289"
"1850297","42223","26289"
"1627308","42304","48121"
"1394467","42574","1507"
"437146","42595","50203"
"1081025","42595","50203"
"3749083","42707","28312"
"1744168","42754","12706"
"18855496","42754","12706"
"9586477","42847","5875"
"32289238","42905","1751"
"341966","42987","2166"
"39688322","43051","2702"
"55621473","43406","3472"
"21646688","43679","3937"
"1761125","43996","1913"
"2844017","43999","3155"
"365309","44010","612"
"672810","44080","8420"
"348985","44230","87"
"352172","44260","595"
"6254495","44286","25974"
"24100395","44509","843"
"902997","44533","13292"
"3646011","44533","13292"
"540915","44649","557"
"1767114","44743","74317"
"14961669","44852","69729"
"25355801","44852","69729"
"32818834","45066","26565"
"559483","45209","1770"
"24780674","45226","9157"
"26933977","45226","9157"
"2214799","45261","24716"
"4008013","45492","274"
"4011260","45525","32157"
"7618886","45525","32157"
"1230098","45849","16919"
"4188572","45960","906"
"3636478","46011","49016"
"3687126","46011","49016"
"473173","46064","4607"
"3982416","46503","3088"
"2608442","46810","8967"
"1990585","46926","72315"
