id,tag
"400407","<c#><readline><streamreader><ddos>"
"400655","<string><format>"
"400819","<sql><c#-2.0>"
"402705","<security><testing>"
"402936","<security>"
"403489","<.net><flash><silverlight><security>"
"407771","<xss><sql-injection><code-snippets>"
"409807","<security><terminology><exploit>"
"412939","<windows-xp><usb-drive><group-policy><data-protection>"
"413477","<c><windows><debugging><memory-leaks><valgrind>"
"416046","<delphi><memory-leaks>"
"422738","<c++><visual-studio><memory-leaks><msvcrt><crtdbg.h>"
"423918","<asp.net>"
"424210","<security><login><brute-force>"
"436004","<mysql><ruby><segmentation-fault><dbi>"
"436715","<sql-server><security><sql-injection>"
"437146","<security><networking><firewall>"
"438486","<php>"
"438704","<c#><linq><sql-injection><dynamic-linq>"
"443224","<python><oracle10g><jython>"
"443883","<php><string><concatenation><string-concatenation>"
"444181","<security><asp-classic><sanitization>"
"444698","<asp.net><security><cookies><xss><index.dat>"
"445177","<asp.net><asp.net-mvc><security><xss>"
"445911","<java><authentication><hardware><protection><piracy-protection>"
"445993","<c#><database>"
"446501","<security><apache><apache2><xss>"
"446551","<sql><database><security><parameters>"
"447067","<asp.net><sql-server-2005><deadlock><transactions>"
"449650","<apache><security>"
"451623","<php><sql-injection>"
"452664","<security><testing>"
"457014","<php><mysql><escaping><sql-injection><magic-quotes>"
"460519","<security><buffer-overflow><exploit>"
"461137","<security>"
"466737","<ajax><security><xss>"
"469949","<asp.net><upload><virus>"
"471800","<asp.net><security><xss><forms>"
"472552","<javascript><compression><code-generation>"
"473173","<c#><asp.net><linq><linq-to-sql>"
"475833","<php><model-view-controller><authentication><remember-me>"
"477053","<javascript><dojo><xss>"
"477649","<php><security><login>"
"479059","<memory-management><memory-leaks><garbage-collection><dojo>"
"479701","<java><buffer-overflow><buffer-overrun>"
"485023","<java><regex><xss><sql-injection>"
"487566","<c++><dynamic-data><segmentation-fault>"
"488797","<asp.net><linq-to-sql>"
"490851","<c><buffer-overflow><shellcode>"
"493531","<php><security><include>"
"496873","<c++><private><protected>"
"497156","<security><cryptography><prng>"
"498234","<security><functional-programming>"
"504323","<sql><sql-server-2005><locking><deadlock>"
"506939","<java><security><bytecode>"
"511907","<security><web-applications><defensive-programming>"
"512174","<excel><vba><ms-access><sql-injection>"
"518313","<asp.net><security><csrf>"
"526576","<ruby><sql-injection>"
"526655","<.net><overflow><buffer>"
"527973","<c><security><stack-overflow><buffer-overflow>"
"528303","<deadlock>"
"540738","<java><security><resources>"
"540915","<css><overflow><underflow>"
"544239","<php><mysql><database><sql-injection>"
"545573","<wpf><memory-leaks>"
"546242","<php>"
"546701","<c><segmentation-fault><printf>"
"546998","<.net><authentication><proxy>"
"551480","<html><security><filter><xss><grammar>"
"553708","<c><static-analysis><buffer-overflow><string-literals>"
"554156","<javascript><ajax><memory-leaks><internet-explorer-6>"
"554650","<jquery><asp.net-mvc><csrf>"
"559483","<c++><mfc><memory-leaks><cstring>"
"565871","<java><tomcat><memory-management><memory-leaks>"
"567155","<ruby-on-rails>"
"568995","<php><sql><security><xss>"
"570160","<security><language-agnostic><login><throttling>"
"571866","<multithreading><segmentation-fault><boost-thread>"
"574159","<c++><buffer-overflow><fortify-source>"
"579130","<sql><oracle><batch-file><sql-injection><sqlplus>"
"579322","<wcf><ssis><memory-leaks>"
"585358","<php><security>"
"585891","<php><sql-injection>"
"587301","<encryption><cryptography><aes>"
"593238","<php><mysql><html><forms><sanitization>"
"594443","<javascript><security><xss>"
"595516","<c><unit-testing><unix><memory-mapped-files>"
"597277","<sql><prepared-statement>"
"597353","<coding-style>"
"599048","<ssl><http-authentication><digest>"
"600329","<ssl><hash><http-authentication>"
"601300","<sql><sql-injection><security>"
"602625","<c#><sql-server><stored-procedures><assemblies><sql-injection>"
"604924","<ruby-on-rails><ruby><security><api>"
"606099","<php><mysql><mysqli><sql-injection>"
"606158","<performance><memory-leaks><garbage-collection><biztalk><orchestration>"
"613680","<php><security><xss>"
"613962","<security><json><jsonp>"
"616545","<php><user-agent><salt><session-hijacking>"
"616980","<http-referer><spoofing>"
"617714","<security><browser><activex><controls>"
"619991","<php><security><sql-injection>"
"623299","<security><http>"
"624386","<asp.net-mvc><security>"
"625542","<hash><collision>"
"626477","<open-source>"
"627918","<sql><security><postgresql><sql-injection>"
"628021","<mfc><memory-leaks>"
"628386","<wpf><memory-leaks><resources>"
"629559","<c++><memory-leaks><activex><ocx>"
"631661","<c++><c><security><printf>"
"633109","<php><mysql><escaping><sql-injection><sanitization>"
"633245","<c#><sqlite><escaping>"
"636912","<php><security>"
"638057","<php><security><xss>"
"638090","<c++><performance><multithreading><profiling>"
"641462","<java><memory-management><memory-leaks>"
"642015","<c#><multithreading><com><interop><memory-leaks>"
"642327","<antivirus><virus><file-type>"
"648307","<php><security><sql-injection>"
"648396","<iphone><cocoa-touch><memory-leaks><uiwebview>"
"648464","<c++><compiler-construction><syntax><segmentation-fault>"
"650979","<python><sql><binding><parameters><sql-injection>"
"651713","<asp.net><javascript><html><security><web>"
"652683","<c++><recursion>"
"652818","<asp.net-mvc><security>"
"653396","<antivirus><virus><heuristics>"
"660020","<c++><segmentation-fault>"
"664722","<xml><actionscript-3><traversal><infinite-loop>"
"667147","<security><exploit>"
"671527","<iphone><memory-leaks><simulator>"
"671704","<.net><silverlight><policy-server>"
"672810","<.net><memory>"
"674247","<vb6><memory-management><memory-leaks>"
"677444","<c++><c><memory-leaks><segmentation-fault>"
"678400","<sql><sql-injection><prepared-statement>"
"678471","<.net><security><malware>"
"681583","<c#><sql><sql-injection>"
"687787","<java><mysql><security><sql-injection>"
"688619","<php><jquery><mysql>"
"689369","<richtextbox><xss><filtering><richtext><antixsslibrary>"
"692443","<internet-explorer><stack-overflow>"
"693958","<php><reflection><maintenance><dead-code>"
"694057","<django><security><debugging><reverse-engineering>"
"694363","<ruby-on-rails><ruby><string>"
"696307","<c#><.net><clr><buffer-overflow><exploit>"
"697553","<security><string><types><code-injection>"
"698700","<ruby-on-rails><xss>"
"702100","<asp.net><validation>"
"703757","<c#><.net><sql-server><security>"
"705533","<security><url>"
"707266","<.net><security><encoding><code-injection>"
"707587","<security><url>"
"712339","<security><authentication><passwords>"
"713611","<security><password-policy>"
"714704","<mysql><security><sql-injection>"
"715096","<security>"
"715348","<security><http><https><owasp>"
"718611","<javascript><css><security>"
"721212","<c#><multithreading><logging><locking>"
"721772","<javascript><virus>"
"725142","<c++><memory-management><memory-leaks><smart-pointers><shared-ptr>"
"725875","<security><asp-classic><xss>"
"726580","<asp.net><jquery><ajax><chat><settimeout>"
"726662","<query-string><security>"
"733564","<authentication><session><cookies><https><gmail>"
"734611","<regex><xss><markup><text-parsing><bbcode>"
"742200","<c><linux><gdb><stack-overflow><callstack>"
"743649","<linq>"
"744192","<sql-server><tsql>"
"745249","<xmlhttprequest><xss>"
"747394","<passwords>"
"752859","<security><defensive-programming>"
"757318","<ruby-on-rails><security><plugins>"
"758002","<c><segmentation-fault><semaphore>"
"759069","<asp.net><security><unit-testing>"
"762795","<ruby><monitor>"
"763292","<linux><testing>"
"764565","<ruby-on-rails><ruby><security><owasp>"
"768442","<php><security><filter>"
"770900","<security><hash><md5><sha>"
"771069","<security>"
"772596","<security>"
"778334","<buffer-overflow>"
"780214","<security>"
"782488","<php><sql><mysql>"
"786656","<security><buffer-overflow><exploit>"
"793074","<php><validation>"
"794232","<django><templates><view>"
"794466","<c#><memory-leaks>"
"795553","<sql><security><web-applications>"
"797626","<security><passwords><hash>"
"800685","<c#><.net><hash><cryptography><cryptographic-hash-function>"
"802459","<sql-server><compact-framework><sql-injection>"
"804969","<php><utf-8><xss>"
"808581","<sql-server><sql-server-2005><performance><antivirus>"
"810402","<php><server-side><shared-hosting><virus>"
"814139","<php>"
"814679","<nhibernate><fluent-nhibernate>"
"815220","<security><phishing>"
"816224","<xss>"
"817905","<security><encryption><cryptography><packet>"
"822247","<google-app-engine><resource-management>"
"822638","<hash><cryptography><md5><cryptographic-hash-function>"
"823821","<c#><subsonic><sql-injection>"
"823914","<php><email><code-injection>"
"825638","<java><struts><xss>"
"826974","<winforms><controls><memory-leaks><profiling>"
"826981","<php><mysql><security><sql-injection>"
"827604","<php><mysql>"
"828207","<coding-style><hard-coding>"
"828400","<perl><security><xss>"
"830472","<perl><security><post><formmail>"
"830819","<ruby-on-rails>"
"831968","<jquery><asp.net-mvc><security><subsonic>"
"832483","<xss>"
"834061","<asp.net-mvc><security>"
"834918","<security><user-agent><bots>"
"837248","<antivirus><virus><emulation>"
"841152","<php><sanitization>"
"841957","<perl><apache><csrf>"
"845881","<grails><yui><ria>"
"846402","<security><cryptography><man-in-the-middle>"
"847139","<sql-server><ado><rdbms><deadlock>"
"847306","<php><security><user-input><directory-traversal>"
"853338","<asp.net-mvc><ntlm>"
"855394","<security><stack-overflow><buffer-overflow>"
"857936","<.net>"
"858773","<javascript><html><xss><filtering><sanitization>"
"859589","<ajax><security><api><authentication>"
"860954","<php><sql><sql-injection><security>"
"861781","<security><xss>"
"862169","<maven-2><memory-leaks><groovy>"
"862187","<ms-access><encryption>"
"865837","<regex><xss>"
"869072","<security><authentication><.htaccess><.htpasswd>"
"869089","<asp.net><xss><antixsslibrary>"
"869266","<c#><user-interface><gdi><resources><memory-leaks>"
"869361","<asp.net><iis><security><fortify>"
"870017","<asp.net><validation><unicode><urlencode>"
"872929","<xss>"
"873562","<security><owasp>"
"877338","<c#><file><memory-leaks>"
"877727","<javascript><ajax><xss><same-origin-policy>"
"880188","<python><django>"
"884000","<php><post><get><sanitization>"
"884209","<javascript><xss>"
"886201","<php><mysql><database>"
"892356","<java><velocity>"
"893348","<javascript><jquery><race-condition>"
"893658","<c#><code-injection><analyzer>"
"894037","<c#><.net><multithreading><deadlock>"
"901214","<iphone><sqlite><sql-injection>"
"901946","<ajax><security><oauth><csrf>"
"902997","<freemarker>"
"903432","<sql-server><database><tde>"
"904442","<javascript><xss>"
"909979","<java><eclipse><plugins>"
"910708","<php><html><forms>"
"912761","<facebook><security>"
"912850","<c++><obfuscation><copy-protection>"
"913937","<exception><unicode><javadoc><buffer-overflow>"
"915790","<java><c><string><memory-leaks><java-native-interface>"
"918654","<username>"
"923689","<php><mysql>"
"925703","<asp.net><xss><antixsslibrary>"
"925890","<windows><debugging><cygwin>"
"926142","<.net><sqlparameter>"
"926779","<.net><memory><memory-leaks><resource-leak>"
"926956","<cocoa><security><plist>"
"928830","<sql-server><sql-server-2005>"
"930742","<ruby><segmentation-fault><hpricot>"
"932640","<javascript><memory-leaks><javascript-framework>"
"933756","<c#><asp.net><asp.net-mvc><denial-of-service>"
"938978","<security><owasp>"
"939159","<.net><security><sanitization>"
"939747","<c++><pthreads><segmentation-fault><mutex>"
"940287","<sql><coldfusion><sanitization><cfquery>"
"941279","<vb.net>"
"941594","<ruby-on-rails><ruby><authenticity-token>"
"942400","<sql><vbscript><sanitization>"
"944033","<c++><mfc><memory-leaks>"
"949569","<sql-server><ssis><passwords><etl>"
"951334","<.net><asp.net><asp.net-mvc><security>"
"951386","<ssl><encryption>"
"954556","<security><cpu-architecture><harvard-architecture>"
"954628","<winapi><com><memory-leaks>"
"955130","<asp.net><session><variables>"
"956993","<php><sql-injection><code-injection><sanitization><sanitize>"
"957577","<django><http><gzip>"
"961830","<php><security>"
"962354","<svn><security><git><version-control><mercurial>"
"965186","<security><nhibernate>"
"970600","<database><security>"
"975448","<c><debugging><segmentation-fault><printf-debugging>"
"978225","<javascript><memory-leaks><extjs>"
"979360","<php><security><xss>"
"984106","<c#><asp.net><security>"
"988046","<session><grails><ssl><cookies><spring-security>"
"992296","<windows><licensing><registration><protection><copy-protection>"
"993671","<delphi><antivirus><virus><false-positive>"
"994493","<jquery><memory-leaks><event-handling><dispose>"
"999699","<c++><visual-c++><stl>"
"1000002","<linux><posix><segmentation-fault><coredump>"
"1002628","<c#><sql-server>"
"1003847","<encryption><lisp><stack-overflow><obfuscation><source-code-protection>"
"1005381","<c#><soap><silverlight-2.0><wcf-security>"
"1007066","<php><filter><stream><xss>"
"1007191","<asp.net><security>"
"1009474","<objective-c><memory-management><memory-leaks>"
"1013032","<java><spring><spring-security><wicket>"
"1014593","<asp.net><security>"
"1024073","<sql><stored-procedures><sql-injection>"
"1024730","<ruby><file-io><xss>"
"1027857","<c#><.net><wcf><response><wshttpbinding>"
"1029118","<html><architecture><xss><strong-typing>"
"1029380","<webserver><protection><denial-of-service>"
"1033766","<security><document-management>"
"1038274","<php><mysql>"
"1038986","<iphone><memory-leaks>"
"1042635","<php>"
"1044121","<php><security>"
"1048726","<php><jquery><ajax><security><file>"
"1048777","<internet-explorer><memory-leaks><extjs>"
"1050524","<security><multithreading><django-models>"
"1053919","<c><free><malloc><segmentation-fault><dynamic-memory-allocation>"
"1055460","<php><security><email><sanitize>"
"1061634","<c++><boost><memory-leaks><shared-ptr>"
"1062254","<javascript><ajax><security><dom>"
"1065000","<delphi><openfiledialog>"
"1067323","<php><mysql><pagination><sql-order-by>"
"1068190","<java><concurrency><hashmap>"
"1070153","<php><forms><post>"
"1070486","<asp.net><asp.net-mvc><versioning><xss>"
"1072224","<memory><ubuntu><random>"
"1072497","<security><csrf><same-origin-policy>"
"1072541","<objective-c><iphone><weak-references><circular-reference>"
"1077840","<javascript><internet-explorer><dom><memory><memory-leaks>"
"1078397","<perl><security><orm><sql-injection><dbi>"
"1081025","<ruby-on-rails><ruby><security><sql-injection>"
"1081449","<javascript><web>"
"1083898","<c++><c><buffer-overflow>"
"1085341","<mysql><ruby-on-rails><segmentation-fault>"
"1086918","<mysql><security><escaping><character>"
"1088144","<security><authentication><encryption><token><digital-signature>"
"1091665","<javascript><iframe><xss>"
"1095045","<iphone><safari><user-agent><spoofing>"
"1096151","<php><mysql><forms><input>"
"1096595","<malware><malware-detection>"
"1098452","<security><language-agnostic><hash>"
"1099391","<c#><asp.net><sql><vb.net><sql-injection>"
"1102429","<security><zend-framework><view><escaping>"
"1109794","<.net><weak-references>"
"1112841","<objective-c><cocoa><memory-leaks><instruments>"
"1113422","<ruby-on-rails>"
"1116128","<vb.net><escaping><sql-injection>"
"1119656","<stored-procedures><xss><sql-injection><ibm-midrange><rpgle>"
"1120381","<database><security><hash>"
"1120575","<operating-system><stack-overflow><buffer-overflow>"
"1122337","<security><compiler-construction>"
"1122902","<php><security><textarea><xss>"
"1129639","<iframe><security>"
"1130966","<windows><debugging><visual-c++><memory-leaks><leakdiag>"
"1134202","<security><xss>"
"1136468","<java><swing><memory-leaks>"
"1139360","<php><sql><database><security><cookies>"
"1140828","<browser><virus>"
"1141277","<php><codeigniter>"
"1142933","<.net><memory-management><memory-leaks>"
"1144026","<iphone><objective-c>"
"1146396","<php><mysql><sql-injection>"
"1148820","<security>"
"1149118","<php><security>"
"1154376","<asp.net-mvc>"
"1154628","<security>"
"1157775","<javascript><asp.net-mvc><javascript-injection>"
"1159729","<java><security><xss>"
"1161851","<blackberry><java-me>"
"1162491","<php><mysql><mysql-real-escape-string>"
"1163319","<java><security><session>"
"1165040","<php><security>"
"1165192","<sql><ms-access><vba>"
"1168731","<asp.net-mvc><security>"
"1172014","<c><linux><memory><segmentation-fault><mmap>"
"1172891","<security><authentication>"
"1175714","<sql-server><deadlock>"
"1175828","<c#><xml><escaping><sanitization><xmltextwriter>"
"1188714","<php><mysql><validation><sanitization>"
"1191112","<security><encryption><hash><salt>"
"1198076","<c#><events><memory-leaks><garbage-collection>"
"1198900","<cryptography><hash-collision><cryptanalysis><cryptographic-hash-function>"
"1200655","<.net><regex><infinite-loop>"
"1201247","<php><mysql><security><sql-injection>"
"1205889","<php><code-injection>"
"1207071","<vb.net>"
"1210042","<php><html><xhtml><xss><htmlpurifier>"
"1213246","<security><url-rewriting><csrf>"
"1215930","<security><networking><protocols>"
"1217065","<php><mysql><security>"
"1218188","<php><validation><input><captcha>"
"1219663","<iphone><memory-leaks><uikit>"
"1220182","<php><mysql><sql-injection>"
"1224021","<php><encryption>"
"1224049","<.net><xss><whitelist>"
"1226406","<php><mysql><xss><markdown>"
"1229828","<security><zip><passwords>"
"1230098","<ruby-on-rails><security><cookiestore>"
"1232665","<asp.net><javascript>"
"1235883","<c#><asp.net><sql-injection><static-analysis>"
"1237563","<sql>"
"1237768","<c++><mfc><memory-leaks>"
"1238082","<c#><.net><memory-leaks><mdi>"
"1239177","<xml>"
"1242529","<xss><wysiwyg>"
"1242925","<security><web-applications><csrf>"
"1245387","<php><security><webforms>"
"1245396","<php><database><postgresql><include>"
"1247373","<php><postgresql><pdo>"
"1247821","<php><database>"
"1249902","<security><passwords>"
"1255286","<actionscript-3><optimization><memory-leaks>"
"1258117","<mysql>"
"1265282","<java><html><escaping>"
"1266605","<ruby-on-rails><ruby><security><xss>"
"1266650","<html><validation><markdown><wmd>"
"1267998","<php><security><wordpress>"
"1269290","<ruby-on-rails><security>"
"1271787","<wpf><memory-leaks><3d>"
"1276078","<iphone><objective-c><memory-leaks>"
"1278066","<wpf><memory-leaks><richtextbox><tabs>"
"1282243","<asp.net-mvc><security>"
"1282949","<javascript><dns><fckeditor><xss><cookieless>"
"1283352","<php><design-patterns><user-input><sanitization>"
"1283476","<php><mysql><sql-injection>"
"1285832","<security><virus><malware-detection><botnet>"
"1287965","<php><mysql><security>"
"1288599","<.net><security><language-agnostic><open-source>"
"1291584","<java><database><security><jdbc>"
"1294360","<ruby-on-rails><security><xss>"
"1295319","<security><web-applications>"
"1295827","<objective-c><arrays><memory-leaks><nsdictionary>"
"1297501","<sql><asp-classic><ado>"
"1299857","<c#><.net><events><weak-events><weakeventmanager>"
"1300944","<windows><windbg><resource-leak>"
"1301863","<php><security><post><get>"
"1301991","<delphi><virus>"
"1303305","<security>"
"1304907","<testing><webforms>"
"1305326","<ruby-on-rails>"
"1306823","<c++><c><security><buffer-overflow>"
"1312292","<c#><.net><proxy-server>"
"1314518","<php><get><sanitization>"
"1314521","<php><mysql><security><pdo><sql-injection>"
"1315835","<c#><multithreading>"
"1319956","<cookies><language-agnostic>"
"1320496","<iphone><memory-leaks><gps><core-location>"
"1321508","<asp.net-mvc><xss>"
"1324294","<silverlight><security>"
"1324512","<iphone><objective-c><xcode><memory-leaks>"
"1325656","<php><mysql>"
"1326001","<.net><security>"
"1327742","<security><passwords>"
"1329354","<c#><memory-management><memory-leaks><odbc><paradox>"
"1332670","<c++><memory-leaks>"
"1333577","<php><security><session>"
"1335522","<iphone><objective-c><xcode><memory-leaks><instruments>"
"1336555","<iphone><sqlite><sanitization>"
"1336776","<php><filter><xss>"
"1337865","<iphone><objective-c>"
"1345663","<objective-c><memory-management><memory-leaks><nsurlconnection><nsurlrequest>"
"1347728","<asp.net-mvc><webforms><html-helper>"
"1349314","<c++><multithreading><boost>"
"1349474","<sql><mysql><sql-injection>"
"1350331","<php><security><passwords>"
"1353375","<iphone><core-data><instruments><memory-leaks>"
"1356861","<jquery><wordpress><load><infinite-loop>"
"1358810","<javascript><html>"
"1359939","<asp.net><url-rewriting><xss>"
"1359973","<mysql><sql-server><asp-classic><sql-injection><security>"
"1360805","<deadlock>"
"1363381","<iis><asp-classic><memory-leaks>"
"1363690","<screen-scraping><data-protection>"
"1364130","<c#><distributed-transactions><msdtc>"
"1364922","<c#><asp.net><sql><security>"
"1366182","<cookies><xss><session-hijacking>"
"1372211","<php><memory-leaks>"
"1372643","<ios><objective-c><cocoa-touch><memory-leaks><mapkit>"
"1373574","<sql-server-2005><sql-injection>"
"1374288","<sql><sql-server><tsql><stored-procedures><sql-injection>"
"1377849","<memory><lucene.net><memory-leaks>"
"1378194","<iphone><cocoa-touch><memory-leaks><uiview>"
"1381362","<php><isnumeric>"
"1381937","<c++><gcc><g++><segmentation-fault>"
"1382608","<iphone><memory><iphone-sdk-3.0><memory-leaks>"
"1383971","<security><xss><innovation>"
"1384807","<ruby-on-rails><xss><markdown><sanitization>"
"1386253","<delphi><open-source><virus>"
"1386367","<security><internet-explorer-6><webbrowser-control><virus><exploit>"
"1387450","<c><gdb><segmentation-fault>"
"1388718","<asp.net><security>"
"1391280","<php><session><variables>"
"1393514","<ruby-on-rails><security><upload><paperclip>"
"1393720","<asp.net><denial-of-service>"
"1394467","<sql-injection>"
"1396300","<c#><asp.net><ajax>"
"1396443","<antivirus>"
"1397112","<iphone><memory-management><memory-leaks><uiwebview>"
"1397487","<sql><sql-server><tsql><stored-procedures><deadlock>"
"1399511","<php><mysql>"
"1401159","<c#><infinite-loop>"
"1401278","<iphone><objective-c><memory-leaks>"
