id,acceptedanswerid,answer_date
"3889","3895","2011-05-17 15:31:22"
"4193","4194","2011-05-30 11:52:21"
"4196","4202","2011-05-31 00:19:33"
"4213","4224","2011-05-31 17:52:43"
"4217","4227","2011-05-31 20:57:58"
"4248","4266","2011-06-02 13:25:08"
"4253","4623","2011-06-17 23:49:11"
"4254","4301","2011-06-02 23:28:31"
"4309","4312","2011-06-03 02:29:41"
"4354","4362","2011-06-05 17:20:47"
"4420","5966","2011-08-04 22:43:08"
"4436","4439","2011-06-08 17:19:39"
"4471","4472","2011-06-09 14:27:13"
"4503","4512","2011-06-11 14:46:34"
"4524","4529","2011-06-12 16:31:55"
"4530","4531","2011-06-12 18:19:57"
"4536","4537","2011-06-12 21:24:07"
"4555","4556","2011-06-14 07:18:04"
"4570","4573","2011-06-15 13:26:27"
"4667","4669","2011-06-21 12:07:35"
"4752","4810","2011-06-26 05:21:06"
"4758","4764","2011-06-24 17:44:39"
"4841","4845","2011-06-27 18:36:35"
"4859","4860","2011-06-28 06:38:53"
"5033","5042","2011-07-06 11:34:15"
"5067","5076","2011-07-07 20:40:17"
"5084","5086","2011-07-08 16:42:20"
"5091","5093","2011-07-08 22:34:53"
"5107","5114","2011-07-10 09:18:44"
"5119","5121","2011-07-10 13:14:23"
"5132","5133","2011-07-10 22:20:04"
"5212","5215","2011-07-12 17:24:25"
"5227","5228","2011-07-12 21:56:49"
"5244","5250","2011-07-13 10:03:54"
"5266","5272","2011-07-13 21:39:13"
"5310","5313","2011-07-15 07:03:20"
"5414","5416","2011-07-18 07:32:45"
"5441","5446","2011-07-18 23:49:33"
"5514","5527","2011-07-21 16:16:33"
"5637","5638","2011-07-25 14:37:32"
"5644","5645","2011-07-25 16:45:58"
"5786","5882","2011-08-02 20:11:57"
"5835","5837","2011-07-31 17:14:46"
"5883","5893","2011-08-03 02:52:27"
"5897","5901","2011-08-03 11:47:06"
"5932","5974","2011-08-05 07:46:09"
"6020","6024","2011-08-08 12:55:12"
"6077","6097","2011-08-10 22:16:25"
"6204","6213","2011-08-13 01:29:38"
"6236","6240","2011-08-14 14:57:31"
"6329","6330","2011-08-16 20:09:03"
"6411","6414","2011-08-19 18:11:59"
"6478","6482","2011-08-22 16:17:56"
"6510","6525","2011-08-23 16:59:41"
"6530","6547","2011-08-24 07:36:33"
"6666","6671","2011-08-28 17:44:13"
"6694","6695","2011-08-30 03:45:32"
"6753","6755","2011-09-01 09:03:17"
"6756","6762","2011-09-01 18:08:51"
"6827","6835","2011-09-04 23:33:27"
"6842","6860","2011-09-05 19:13:40"
"6957","6958","2011-09-08 20:14:44"
"6998","14173","2012-04-25 18:02:04"
"7062","7063","2011-09-12 10:10:59"
"7080","7095","2011-09-13 06:38:00"
"7084","7231","2011-09-17 08:54:43"
"7204","7207","2011-09-16 06:46:52"
"7277","7279","2011-09-19 13:33:35"
"7434","7438","2011-09-22 21:33:22"
"7519","7573","2011-09-26 12:34:42"
"7553","7555","2011-09-25 18:39:27"
"7687","7694","2011-09-29 07:26:28"
"7697","7704","2011-09-29 13:05:09"
"7703","7711","2011-09-29 13:32:36"
"7705","7706","2011-09-29 13:15:12"
"7776","7781","2011-10-01 10:34:40"
"7802","7803","2011-10-02 14:23:59"
"7849","8042","2011-10-11 20:07:58"
"7860","7861","2011-10-04 16:45:39"
"7870","7872","2011-10-05 01:03:06"
"7911","8090","2011-10-12 21:47:47"
"7938","7983","2011-10-08 22:03:33"
"8033","8041","2011-10-11 17:48:52"
"8066","8067","2011-10-12 13:31:51"
"8074","8105","2011-10-13 08:12:16"
"8099","8101","2011-10-13 06:54:15"
"8113","8115","2011-10-13 19:33:31"
"8155","8158","2011-10-15 10:51:40"
"8174","8179","2011-10-16 14:03:43"
"8181","8199","2011-10-17 17:04:27"
"8303","8306","2011-10-21 16:06:48"
"8427","8440","2011-10-27 17:40:34"
"8445","8463","2011-10-28 16:03:45"
"8456","8460","2011-10-28 13:41:17"
"8587","8625","2011-11-03 06:14:21"
"8602","8701","2011-11-06 22:16:57"
"8621","14974","2012-05-15 14:46:34"
"8663","8674","2011-11-04 18:21:31"
"8733","8734","2011-10-27 12:59:48"
"8744","8747","2011-11-08 09:25:14"
"8757","8759","2011-11-08 17:02:44"
"8785","8797","2011-11-09 20:32:42"
"8803","8806","2011-11-10 09:07:17"
"8857","8893","2011-11-15 04:22:09"
"8865","8869","2011-11-14 10:25:49"
"8867","8870","2011-11-14 10:35:24"
"8873","8891","2011-11-14 22:33:45"
"8895","8916","2011-11-15 15:17:59"
"8896","8906","2011-11-15 10:54:21"
"9096","9098","2011-11-21 13:35:03"
"9106","9111","2011-11-21 15:37:22"
"9113","9123","2011-11-21 20:34:18"
"9156","9157","2011-11-23 11:32:07"
"9230","9246","2011-11-28 14:08:44"
"9237","9244","2011-11-28 12:37:53"
"9272","9275","2011-11-29 17:29:00"
"9440","9444","2011-12-04 14:37:34"
"9461","9463","2011-12-05 16:43:13"
"9470","9482","2011-12-06 13:41:01"
"9561","9564","2011-12-08 01:37:06"
"9623","9624","2011-12-09 15:55:44"
"9668","9669","2011-12-11 13:56:11"
"9682","9683","2011-12-12 08:26:06"
"9781","9785","2011-12-16 12:01:29"
"9810","9813","2011-12-17 03:30:32"
"9831","9833","2011-12-18 18:08:58"
"9916","9918","2011-12-20 12:06:08"
"9945","10153","2011-12-27 17:03:11"
"9981","11389","2012-02-04 22:17:12"
"10000","10046","2011-12-25 06:25:23"
"10006","10009","2011-12-23 13:42:17"
"10011","10014","2011-12-23 16:22:56"
"10035","10036","2011-12-24 19:50:38"
"10251","10253","2011-12-31 06:31:46"
"10270","10273","2012-01-02 04:21:03"
"10277","12166","2012-02-25 23:46:36"
"10292","10295","2012-01-03 00:11:15"
"10415","10417","2012-01-06 13:15:26"
"10446","10475","2012-01-08 02:42:50"
"10535","10539","2012-01-10 13:36:10"
"10549","10550","2012-01-10 21:00:37"
"10551","10552","2012-01-10 22:27:23"
"10615","10616","2012-01-12 12:52:04"
"10691","10692","2012-01-15 18:24:47"
"10694","10695","2012-01-15 22:36:37"
"10722","11993","2012-02-21 19:35:08"
"10729","10732","2012-01-16 22:21:14"
"10736","10778","2012-01-18 02:21:48"
"10825","10830","2012-01-19 14:27:35"
"10847","10848","2012-01-19 21:07:41"
"10854","10860","2012-01-20 08:41:32"
"10866","10879","2012-01-20 17:30:54"
"10898","10932","2012-01-23 10:29:24"
"10974","10977","2012-01-24 13:52:05"
"11098","11113","2012-01-27 12:51:43"
"11103","11149","2012-01-28 16:02:35"
"11140","11142","2012-01-28 10:34:50"
"11163","11165","2012-01-29 12:06:39"
"11234","11248","2012-01-31 20:49:36"
"11263","11266","2012-02-01 13:14:33"
"11298","11329","2012-02-02 19:55:06"
"11363","21138","2012-10-04 23:01:39"
"11376","11381","2012-02-04 14:23:06"
"11384","11386","2012-02-04 20:20:48"
"11393","11394","2012-02-05 06:12:16"
"11447","11455","2012-02-07 05:24:16"
"11606","11609","2012-02-11 22:56:18"
"11623","11624","2012-02-12 19:12:04"
"11662","11670","2012-02-13 20:17:14"
"11737","11738","2012-02-15 06:25:52"
"11768","11780","2012-02-16 00:17:32"
"11788","11790","2012-02-16 12:11:49"
"11794","11807","2012-02-16 16:56:24"
"11810","11856","2012-02-17 14:18:59"
"11840","11906","2012-02-19 07:18:18"
"11842","11846","2012-02-17 13:10:27"
"11860","12238","2012-02-28 14:32:43"
"11868","11882","2012-02-18 07:05:26"
"11893","11895","2012-02-18 21:43:49"
"11917","11919","2012-02-19 19:51:47"
"11968","11978","2012-02-21 15:03:35"
"11972","12000","2012-02-21 22:08:54"
"11974","11979","2012-02-21 15:28:42"
"11985","11989","2012-02-21 18:43:25"
"11995","12007","2012-02-22 02:25:55"
"12066","12080","2012-02-23 15:54:44"
"12101","12167","2012-02-26 01:47:25"
"12131","12732","2012-03-14 23:15:24"
"12153","12155","2012-02-25 14:33:28"
"12164","12261","2012-02-29 01:01:55"
"12178","12183","2012-02-26 18:44:38"
"12194","12201","2012-02-27 08:59:34"
"12313","12314","2012-03-01 08:52:47"
"12401","12410","2012-03-04 18:01:03"
"12428","13396","2012-04-02 16:44:03"
"12482","12488","2012-03-07 09:17:18"
"12512","12517","2012-03-08 06:00:38"
"12568","12630","2012-03-13 04:47:43"
"12593","12594","2012-03-11 09:57:11"
"12596","12602","2012-03-11 16:06:15"
"12624","12627","2012-03-12 23:47:22"
"12684","12685","2012-03-14 02:14:54"
"12686","12690","2012-03-14 04:40:19"
"12729","12730","2012-03-14 20:53:50"
"12816","12820","2012-03-17 14:56:16"
"12836","12838","2012-03-17 22:06:09"
"12846","12852","2012-03-18 17:22:50"
"12857","12860","2012-03-18 20:12:56"
"12896","12916","2012-03-21 00:29:59"
"12899","12905","2012-03-20 16:45:19"
"12933","12959","2012-03-22 09:45:32"
"13120","13121","2012-03-27 11:20:15"
"13192","13282","2012-03-30 07:47:28"
"13235","13239","2012-03-29 12:54:53"
"13243","13262","2012-03-29 19:21:13"
"13286","13295","2012-03-30 13:35:20"
"13372","13376","2012-04-02 11:19:25"
"13375","13399","2012-04-02 17:12:43"
"13432","13442","2012-04-03 19:21:09"
"13446","13448","2012-04-04 01:39:09"
"13464","13465","2012-04-04 14:21:49"
"13570","13582","2012-04-08 08:38:13"
"13652","13656","2012-04-11 04:44:31"
"13698","13700","2012-04-12 14:04:23"
"13760","13762","2012-04-14 18:26:33"
"13841","13842","2012-04-16 22:44:58"
"13862","13877","2012-04-17 19:36:36"
"13992","14014","2012-04-21 05:19:08"
"14025","14026","2012-04-21 20:36:54"
"14029","14031","2012-04-21 23:35:07"
"14102","14107","2012-04-24 05:32:37"
"14134","17498","2012-07-22 02:21:05"
"14249","14252","2012-04-27 21:29:30"
"14255","14277","2012-04-28 09:32:17"
"14256","14267","2012-04-28 06:50:33"
"14305","14306","2012-04-29 15:10:10"
"14465","14468","2012-05-01 14:05:10"
"14516","14517","2012-05-02 14:12:03"
"14569","14851","2012-05-10 18:29:30"
"14635","14650","2012-05-05 16:48:44"
"14717","16005","2012-06-13 13:22:10"
"14727","14728","2012-05-08 13:51:17"
"14738","14744","2012-05-08 16:56:35"
"14763","14768","2012-05-08 23:43:04"
"14820","14821","2012-05-09 22:41:31"
"14864","14865","2012-05-11 06:40:36"
"14881","14884","2012-05-11 20:16:14"
"14890","14893","2012-05-12 10:36:37"
"14894","14895","2012-05-12 11:23:10"
"14898","14899","2012-05-12 13:36:52"
"14906","14910","2012-05-13 05:32:44"
"14940","14949","2012-05-14 13:58:23"
"15014","15022","2012-05-16 07:16:41"
"15059","15068","2012-05-17 12:17:55"
"15102","15107","2012-05-18 01:21:46"
"15108","15109","2012-05-18 01:38:22"
"15116","15122","2012-05-18 09:42:37"
"15202","15204","2012-05-21 08:33:26"
"15207","15537","2012-06-01 02:21:00"
"15214","15215","2012-05-21 16:31:50"
"15235","15267","2012-05-22 18:30:22"
"15260","15270","2012-05-22 20:26:55"
"15262","15263","2012-05-22 16:46:51"
"15315","15321","2012-05-24 09:27:21"
"15349","15946","2012-06-12 11:20:19"
"15436","15445","2012-05-29 13:06:35"
"15446","15447","2012-05-29 15:19:28"
"15475","15566","2012-06-02 04:04:13"
"15491","15615","2012-06-04 03:22:56"
"15595","15614","2012-06-04 03:12:10"
"15599","15602","2012-06-03 17:34:58"
"15617","15691","2012-06-05 21:28:15"
"15621","15713","2012-06-06 07:16:53"
"15641","15650","2012-06-04 19:42:38"
"15694","15702","2012-06-06 02:31:41"
"15722","15724","2012-06-06 12:51:33"
"15743","15749","2012-06-06 21:19:56"
"15744","15746","2012-06-06 20:30:11"
"15813","15815","2012-06-08 01:04:43"
"15881","15924","2012-06-11 16:55:36"
"15934","15938","2012-06-12 07:49:07"
"15939","15944","2012-06-12 10:17:15"
"15943","15945","2012-06-12 11:00:55"
"15961","15997","2012-06-13 09:47:11"
"16158","16160","2012-06-18 09:57:36"
"16164","16265","2012-06-20 05:57:14"
"16183","16210","2012-06-18 22:46:49"
"16187","16191","2012-06-18 16:22:33"
"16204","16221","2012-06-19 08:11:58"
"16236","16238","2012-06-19 15:45:53"
"16258","16261","2012-06-19 22:33:32"
"16287","16288","2012-06-20 15:08:43"
"16361","16364","2012-06-22 08:37:53"
"16380","16396","2012-06-22 23:24:55"
"16411","16489","2012-06-26 07:16:41"
"16422","16427","2012-06-24 15:57:33"
"16426","16430","2012-06-24 17:26:22"
"16486","16495","2012-06-26 16:27:23"
"16496","16501","2012-06-26 21:10:55"
"16500","16502","2012-06-26 21:18:02"
"16564","16606","2012-06-28 19:29:20"
"16607","16635","2012-06-29 03:59:06"
"16624","16626","2012-06-28 22:30:31"
"16731","16732","2012-07-02 12:38:37"
"16733","16753","2012-07-02 20:57:04"
"16747","16761","2012-07-02 23:17:55"
"16796","17846","2012-07-30 15:32:07"
"16806","17094","2012-07-11 19:33:30"
"16903","16913","2012-07-06 14:19:02"
"16958","16962","2012-07-08 00:10:16"
"17066","17070","2012-07-11 09:10:52"
"17067","17068","2012-07-11 08:28:45"
"17095","17101","2012-07-11 20:42:30"
"17172","17173","2012-07-13 10:03:16"
"17179","17205","2012-07-14 11:04:47"
"17234","17235","2012-07-15 22:13:20"
"17316","17335","2012-07-17 22:42:36"
"17393","17409","2012-07-19 20:54:10"
"17399","17433","2012-07-20 12:56:21"
"17407","17807","2012-07-30 03:16:46"
"17412","17419","2012-07-20 05:55:51"
"17430","17431","2012-07-20 10:46:06"
"17491","17495","2012-07-22 00:35:53"
"17516","17529","2012-07-23 04:37:15"
"17524","17525","2012-07-23 03:48:36"
"17562","17581","2012-07-24 12:07:29"
"17565","17704","2012-07-26 15:45:25"
"17593","17596","2012-07-24 17:42:25"
"17632","17634","2012-07-25 12:56:37"
"17720","17732","2012-07-27 06:59:17"
"17721","17725","2012-07-27 03:29:41"
"17847","17850","2012-07-30 16:56:26"
"17852","17853","2012-07-30 17:40:23"
"17862","17865","2012-07-30 20:13:33"
"17899","17900","2012-07-31 09:07:24"
"17930","17958","2012-07-31 22:37:37"
"17932","17939","2012-07-31 19:58:03"
"17965","17967","2012-08-01 04:49:05"
"17998","18001","2012-08-01 18:36:02"
"18007","18008","2012-08-01 19:39:36"
"18011","18015","2012-08-01 21:09:28"
"18018","18019","2012-08-01 23:28:11"
"18022","18269","2012-08-08 05:43:26"
"18035","27970","2013-01-13 20:04:06"
"18043","18045","2012-08-02 14:11:41"
"18086","18088","2012-08-03 08:15:22"
"18087","18104","2012-08-03 14:54:49"
"18124","18126","2012-08-04 01:02:55"
"18133","18141","2012-08-04 11:01:13"
"18154","18156","2012-08-04 21:08:00"
"18162","18163","2012-08-05 19:17:36"
"18167","18176","2012-08-06 02:03:00"
"18168","18502","2012-08-10 21:33:37"
"18185","18187","2012-08-06 11:20:06"
"18195","18196","2012-08-06 15:11:27"
"18207","18209","2012-08-06 19:19:09"
"18310","18544","2012-08-12 13:01:05"
"18327","18329","2012-08-09 03:28:31"
"18330","18332","2012-08-09 05:31:31"
"18347","18456","2012-08-10 05:29:47"
"18398","18415","2012-08-09 18:36:16"
"18494","18500","2012-08-10 21:24:47"
"18505","18535","2012-08-12 03:11:01"
"18533","18543","2012-08-12 11:05:15"
"18563","18570","2012-08-12 18:26:51"
"18608","18612","2012-08-13 13:39:15"
"18680","18691","2012-08-15 01:32:02"
"18694","18707","2012-08-15 07:36:36"
"18720","18721","2012-08-15 12:12:58"
"18819","18821","2012-08-17 08:19:26"
"18936","18938","2012-08-20 20:08:50"
"19033","19034","2012-08-21 20:05:19"
"19128","19129","2012-08-23 14:20:06"
"19147","19274","2012-08-25 07:53:11"
"19152","19164","2012-08-24 03:48:39"
"19176","21502","2012-10-12 02:45:48"
"19193","19240","2012-08-24 17:33:05"
"19214","19216","2012-08-24 09:50:09"
"19276","19281","2012-08-25 17:44:21"
"19290","19291","2012-08-26 18:36:15"
"19302","19307","2012-08-27 13:15:40"
"19309","19335","2012-08-28 01:05:41"
"19319","19322","2012-08-27 15:56:18"
"19373","19382","2012-08-28 17:45:46"
"19387","19411","2012-08-29 09:01:31"
"19419","19446","2012-08-29 22:15:00"
"19436","20100","2012-09-12 16:31:35"
"19448","19449","2012-08-30 00:22:10"
"19469","19470","2012-08-30 13:43:34"
"19471","19472","2012-08-30 14:37:00"
"19524","19530","2012-08-31 00:14:07"
"19526","19533","2012-08-31 04:01:56"
"19565","19603","2012-09-01 12:59:52"
"19631","19691","2012-09-03 16:53:09"
"19694","19700","2012-09-03 20:01:48"
"19698","19753","2012-09-04 21:21:17"
"19714","19715","2012-09-04 03:56:07"
"19718","19721","2012-09-04 12:20:21"
"19749","19750","2012-09-04 19:54:53"
"19751","19754","2012-09-04 21:27:04"
"19756","19777","2012-09-05 08:21:32"
"19790","19792","2012-09-05 15:22:24"
"19864","19909","2012-09-08 19:10:40"
"19868","19887","2012-09-08 03:56:12"
"19911","19914","2012-09-08 21:22:00"
"19949","19951","2012-09-10 00:00:29"
"19988","19993","2012-09-10 17:03:19"
"20022","20800","2012-09-28 06:56:53"
"20045","20048","2012-09-11 13:56:23"
"20095","20099","2012-09-12 16:30:10"
"20108","20164","2012-09-13 23:12:00"
"20147","20244","2012-09-16 04:06:15"
"20166","20169","2012-09-14 02:02:08"
"20168","20181","2012-09-14 08:24:50"
"20187","20878","2012-10-01 00:35:16"
"20201","20204","2012-09-14 15:21:05"
"20209","20213","2012-09-14 18:48:43"
"20242","20243","2012-09-16 03:38:45"
"20371","20380","2012-09-19 15:12:05"
"20395","20396","2012-09-19 20:47:14"
"20402","20426","2012-09-20 11:08:24"
"20404","20405","2012-09-20 00:04:09"
"20406","20407","2012-09-20 00:19:25"
"20422","20476","2012-09-21 07:54:18"
"20438","20439","2012-09-20 13:55:12"
"20481","20567","2012-09-23 18:10:49"
"20497","20502","2012-09-21 15:06:24"
"20521","20526","2012-09-22 07:44:01"
"20645","20649","2012-09-25 06:08:44"
"20659","21423","2012-10-10 23:41:13"
"20661","20680","2012-09-25 23:30:05"
"20684","20685","2012-09-26 01:53:40"
"20703","20712","2012-09-26 12:58:06"
"20707","20709","2012-09-26 12:27:54"
"20766","20785","2012-09-27 20:18:38"
"20787","20797","2012-09-28 00:47:35"
"20806","20813","2012-09-28 13:39:57"
"20839","20842","2012-09-29 13:20:50"
"20871","20873","2012-09-30 19:58:14"
"20948","20954","2012-10-02 10:34:17"
"20951","20952","2012-10-02 10:18:26"
"20995","20996","2012-10-02 23:46:30"
"21003","21004","2012-10-03 05:32:35"
"21005","21387","2012-10-10 13:14:31"
"21067","21079","2012-10-03 22:20:55"
"21073","21075","2012-10-03 21:12:28"
"21137","21187","2012-10-05 18:45:18"
"21177","21183","2012-10-05 18:22:50"
"21205","21211","2012-10-05 23:39:28"
"21225","21234","2012-10-06 19:02:24"
"21269","21281","2012-10-08 11:57:41"
"21297","21298","2012-10-08 17:54:24"
"21301","21325","2012-10-09 04:29:23"
"21305","21312","2012-10-08 21:41:45"
"21375","21376","2012-10-10 08:33:23"
"21383","21388","2012-10-10 13:16:19"
"21413","21424","2012-10-10 23:48:01"
"21420","21428","2012-10-11 04:20:37"
"21523","21526","2012-10-12 16:37:39"
"21534","21535","2012-10-12 17:38:00"
"22651","22663","2012-10-16 02:59:27"
"22671","22677","2012-10-16 11:10:32"
"22752","22754","2012-10-17 16:22:07"
"22768","22775","2012-10-18 04:12:13"
"22783","22788","2012-10-18 10:03:07"
"22795","22801","2012-10-18 14:02:04"
"22806","22875","2012-10-19 20:59:36"
"22865","22867","2012-10-19 17:47:56"
"22903","22936","2012-10-21 20:31:39"
"22906","22909","2012-10-20 15:23:47"
"22925","22926","2012-10-21 03:21:18"
"22937","22939","2012-10-21 22:28:44"
"22985","22986","2012-10-22 17:51:54"
"22989","22992","2012-10-22 19:46:51"
"23032","23047","2012-10-23 18:12:06"
"23039","23045","2012-10-23 17:57:27"
"23086","23089","2012-10-24 14:58:03"
"23097","23098","2012-10-24 17:25:01"
"23101","23216","2012-10-26 08:39:46"
"23133","23135","2012-10-25 10:03:38"
"23191","23194","2012-10-26 01:24:40"
"23235","23240","2012-10-26 13:16:52"
"23315","23321","2012-10-29 06:50:39"
"23322","23352","2012-10-29 19:46:34"
"23329","23330","2012-10-29 11:38:20"
"23371","23373","2012-10-30 10:07:37"
"23382","23485","2012-11-01 17:20:52"
"23433","23441","2012-10-31 18:40:25"
"23452","23503","2012-11-02 07:25:04"
"23454","23466","2012-11-01 11:42:37"
"23519","23530","2012-11-02 19:53:55"
"23598","23626","2012-11-05 09:20:55"
"23612","23616","2012-11-05 06:18:40"
"23627","23629","2012-11-05 10:38:20"
"23632","23633","2012-11-05 10:56:08"
"23673","23688","2012-11-06 16:12:36"
"23734","23738","2012-11-07 18:09:17"
"23778","23779","2012-11-08 13:22:15"
"23794","23797","2012-11-08 18:41:35"
"23843","23854","2012-11-10 12:17:20"
"23862","23866","2012-11-10 13:42:44"
"24044","24046","2012-11-15 20:00:17"
"24084","24102","2012-11-16 19:32:37"
"24130","24132","2012-11-17 21:43:53"
"24139","24140","2012-11-18 02:44:27"
"24164","24165","2012-11-18 21:49:20"
"24166","24240","2012-11-20 09:58:08"
"24178","24179","2012-11-19 06:13:59"
"24227","24228","2012-11-19 22:27:09"
"24338","24340","2012-11-21 22:17:09"
"24384","24404","2012-11-23 02:09:58"
"24436","24447","2012-11-24 06:48:00"
"24444","24840","2012-12-02 15:30:12"
"24518","24542","2012-11-26 21:57:29"
"24538","24539","2012-11-26 21:41:44"
"24543","24584","2012-11-27 18:09:38"
"24567","24575","2012-11-27 15:01:56"
"24647","24653","2012-11-28 15:47:54"
"24657","24667","2012-11-28 17:47:26"
"24662","24692","2012-11-29 07:06:36"
"24773","24800","2012-12-01 17:41:57"
"24832","24833","2012-12-02 14:29:59"
"24908","24910","2012-12-03 16:16:19"
"24923","24943","2012-12-04 06:44:00"
"24947","24948","2012-12-04 08:39:51"
"25036","31444","2013-02-24 20:14:29"
"25080","25081","2012-12-06 18:40:18"
"25132","25133","2012-12-07 17:34:21"
"25219","25221","2012-12-10 13:40:28"
"25260","25262","2012-12-11 12:48:09"
"25282","25284","2012-12-11 17:08:43"
"25319","25320","2012-12-12 11:11:52"
"25444","25464","2012-12-15 09:54:05"
"25494","25533","2012-12-17 10:49:18"
"25530","25531","2012-12-17 10:19:09"
"25578","25580","2012-12-18 14:00:10"
"25635","25636","2012-12-19 11:04:00"
"25647","25649","2012-12-19 16:47:14"
"25769","25775","2012-12-21 03:46:27"
"25855","25859","2012-12-21 16:50:53"
"25874","25896","2012-12-22 18:50:21"
"25884","25890","2012-12-22 17:01:54"
"25897","26202","2012-12-30 06:44:11"
"25900","25902","2012-12-23 01:13:12"
"25915","25916","2012-12-23 15:49:40"
"25939","25940","2012-12-24 21:17:01"
"25979","25982","2012-12-26 09:28:30"
"26027","26029","2012-12-27 07:58:39"
"26062","26082","2012-12-27 21:06:05"
"26142","26145","2012-12-29 00:23:42"
"26197","26208","2012-12-30 09:17:25"
"26226","26229","2012-12-30 23:21:10"
"26272","26275","2013-01-01 12:33:53"
"26307","26322","2013-01-02 11:57:19"
"26319","26395","2013-01-03 11:30:49"
"26347","26380","2013-01-03 04:38:44"
"26390","26393","2013-01-03 08:31:38"
