id,acceptedanswerid,answer_date
"942421","942432","2009-06-02 23:36:15"
"943312","943339","2009-06-03 06:28:25"
"271850","944345","2009-06-03 12:01:42"
"945584","945622","2009-06-03 16:11:23"
"959501","959514","2009-06-06 11:40:16"
"960081","960199","2009-06-06 17:50:15"
"960122","961130","2009-06-07 03:16:22"
"985535","985602","2009-06-12 08:31:45"
"990015","990294","2009-06-13 08:16:04"
"994371","994378","2009-06-15 03:10:19"
"997366","997914","2009-06-15 19:28:01"
"1000192","1000207","2009-06-16 08:35:24"
"1001073","1001090","2009-06-16 12:13:59"
"1003736","1012248","2009-06-18 11:57:13"
"1019945","1020094","2009-06-19 21:25:46"
"1021413","1021432","2009-06-20 11:18:55"
"1035915","1035991","2009-06-24 00:57:01"
"1037240","1037801","2009-06-24 11:34:06"
"1039244","1039369","2009-06-24 16:12:44"
"1043928","1043942","2009-06-25 13:30:20"
"1044215","1044849","2009-06-25 16:22:29"
"1051370","1051391","2009-06-26 21:40:50"
"1056073","1056477","2009-06-29 03:41:23"
"1061235","1061277","2009-06-30 00:53:39"
"1068649","1068667","2009-07-01 11:40:20"
"1080649","1080663","2009-07-03 20:01:38"
"1081026","1081041","2009-07-03 22:32:42"
"1043803","1084409","2009-07-05 16:43:01"
"1097781","1097798","2009-07-08 12:36:59"
"1099437","1099494","2009-07-08 17:35:17"
"1113982","1113988","2009-07-11 15:47:16"
"1116308","1117063","2009-07-12 22:09:19"
"1111408","1124745","2009-07-14 11:14:40"
"1128458","1128527","2009-07-14 22:55:30"
"1132561","1132662","2009-07-15 17:05:42"
"1041477","1133620","2009-07-15 19:58:19"
"1051090","1136776","2009-07-16 10:42:35"
"1139687","1139699","2009-07-16 19:11:17"
"1145762","1145770","2009-07-17 21:25:05"
"1147355","1147394","2009-07-18 12:15:23"
"1147387","1147560","2009-07-18 13:39:22"
"1153364","1154049","2009-07-20 14:51:47"
"1153569","1155396","2009-07-20 19:18:57"
"1165233","1165252","2009-07-22 13:30:52"
"1173241","1173266","2009-07-23 17:24:22"
"1172476","1173320","2009-07-23 17:35:57"
"1120337","1173346","2009-07-23 17:40:29"
"1179750","1179804","2009-07-24 19:47:12"
"1186164","1186305","2009-07-27 03:33:43"
"1008514","1188838","2009-07-27 15:26:55"
"1190568","1190886","2009-07-27 21:59:23"
"1177065","1192602","2009-07-28 08:14:39"
"1192999","1193021","2009-07-28 09:39:00"
"1194606","1194647","2009-07-28 14:50:21"
"937178","1198561","2009-07-29 07:29:56"
"1198990","1199002","2009-07-29 09:23:15"
"1205430","1205456","2009-07-30 09:23:48"
"1178538","1210884","2009-07-31 06:06:47"
"1214595","1214605","2009-07-31 20:08:12"
"1224042","1224051","2009-08-03 19:02:22"
"1236679","1236689","2009-08-06 02:29:21"
"1249182","1249207","2009-08-08 15:57:59"
"1250666","1252833","2009-08-10 01:49:27"
"1254148","1254158","2009-08-10 10:29:10"
"1258201","1258220","2009-08-11 02:28:45"
"1258550","1258556","2009-08-11 05:21:29"
"1263599","1263627","2009-08-12 00:07:21"
"1267173","1268011","2009-08-12 18:49:27"
"1269801","1269814","2009-08-13 03:03:49"
"1270284","1270300","2009-08-13 06:12:25"
"1270913","1270925","2009-08-13 09:16:04"
"1272523","1272658","2009-08-13 15:17:57"
"1276579","1288441","2009-08-17 14:56:47"
"1288912","1289165","2009-08-17 16:59:52"
"1289855","1290049","2009-08-17 19:51:52"
"1279722","1290056","2009-08-17 19:53:52"
"1306896","1307159","2009-08-20 15:57:08"
"1307820","1307903","2009-08-20 18:08:35"
"1310023","1310192","2009-08-21 05:17:56"
"1311592","1311608","2009-08-21 12:16:40"
"1317123","1317661","2009-08-23 03:07:12"
"1317598","1318261","2009-08-23 10:39:32"
"1321328","1321336","2009-08-24 09:26:45"
"1326361","1326551","2009-08-25 07:23:20"
"1329535","1330430","2009-08-25 19:29:05"
"1335143","1335198","2009-08-26 14:40:20"
"1330416","1335999","2009-08-26 16:31:45"
"1334299","1336219","2009-08-26 17:05:42"
"1341690","1342283","2009-08-27 16:41:27"
"1338645","1344934","2009-08-28 03:49:01"
"1344795","1347947","2009-08-28 16:01:31"
"1345755","1350720","2009-08-29 07:05:37"
"1352980","1353037","2009-08-30 03:58:08"
"1354958","1354963","2009-08-30 21:39:11"
"1359771","1360137","2009-09-01 01:19:33"
"1360900","1361180","2009-09-01 08:12:05"
"1363452","1363642","2009-09-01 17:21:26"
"1379564","1380733","2009-09-04 18:07:37"
"1381335","1381352","2009-09-04 20:17:17"
"1383756","1383802","2009-09-05 17:10:22"
"1280574","1384022","2009-09-05 18:54:00"
"1386684","1386695","2009-09-06 20:51:31"
"1250050","1387311","2009-09-07 02:17:55"
"801589","1389410","2009-09-07 13:22:15"
"1390165","1390176","2009-09-07 16:52:23"
"1392023","1392058","2009-09-08 05:00:06"
"1393080","1393099","2009-09-08 10:03:29"
"1396967","1396983","2009-09-09 00:14:49"
"1397221","1397226","2009-09-09 02:04:10"
"1404183","1404525","2009-09-10 10:36:38"
"1407942","1407960","2009-09-10 21:59:40"
"1409858","1409879","2009-09-11 09:13:51"
"1413320","1413328","2009-09-11 21:17:16"
"1413662","1413786","2009-09-11 23:58:12"
"1419169","1419201","2009-09-14 00:20:14"
"1423698","1423759","2009-09-14 20:32:16"
"1432463","1432484","2009-09-16 11:50:06"
"1435415","1435426","2009-09-16 20:58:17"
"1437200","1437245","2009-09-17 07:31:10"
"1437791","1437813","2009-09-17 09:57:15"
"1443164","1443184","2009-09-18 08:16:09"
"1444731","1444904","2009-09-18 14:24:57"
"1446629","1446721","2009-09-18 20:37:13"
"1449491","1449502","2009-09-19 20:56:18"
"1452029","1452044","2009-09-20 21:22:04"
"1454450","1454458","2009-09-21 13:16:50"
"1458099","1458120","2009-09-22 04:34:31"
"1459739","1459794","2009-09-22 12:25:45"
"1463175","1463302","2009-09-23 00:17:28"
"1462649","1463425","2009-09-23 00:55:46"
"1473510","1473589","2009-09-24 19:04:25"
"1414072","1474164","2009-09-24 21:07:47"
"1474052","1475208","2009-09-25 02:57:32"
"1475442","1475494","2009-09-25 04:51:27"
"1481382","1481516","2009-09-26 15:59:15"
"1480452","1483471","2009-09-27 12:07:07"
"1504899","1504967","2009-10-01 16:20:58"
"1487684","1507969","2009-10-02 06:16:39"
"1505489","1520632","2009-10-05 15:00:46"
"1520976","1521010","2009-10-05 16:16:47"
"1525177","1525226","2009-10-06 12:11:55"
"1527301","1527339","2009-10-06 18:42:23"
"1530844","1530920","2009-10-07 10:59:44"
"1531637","1531681","2009-10-07 13:34:25"
"1533378","1533575","2009-10-07 19:11:15"
"1538958","1539018","2009-10-08 16:38:20"
"1539983","1540148","2009-10-08 20:16:37"
"1541817","1541909","2009-10-09 05:11:01"
"1545530","1545560","2009-10-09 19:07:01"
"1547562","1547583","2009-10-10 10:25:17"
"1549949","1549962","2009-10-11 05:45:17"
"1551997","1552030","2009-10-11 23:00:08"
"1566045","1566068","2009-10-14 12:56:37"
"1579663","1579671","2009-10-16 18:36:05"
"1580419","1580436","2009-10-16 21:07:55"
"1582161","1582180","2009-10-17 13:07:36"
"1583812","1584281","2009-10-18 07:45:58"
"1587540","1588032","2009-10-19 10:52:32"
"1570660","1591684","2009-10-19 23:21:06"
"1598932","1599090","2009-10-21 06:43:45"
"1599756","1599801","2009-10-21 09:55:04"
"1607681","1607699","2009-10-22 14:37:50"
"1608370","1608403","2009-10-22 16:24:48"
"1608522","1608856","2009-10-22 17:48:29"
"1611756","1611777","2009-10-23 06:57:16"
"1624087","1628690","2009-10-27 03:55:46"
"1631940","1631985","2009-10-27 16:20:00"
"1641231","1641280","2009-10-29 02:19:30"
"1650854","1650874","2009-10-30 16:24:03"
"1657037","1657101","2009-11-01 12:51:49"
"1660765","1661401","2009-11-02 13:41:22"
"1663498","1663557","2009-11-02 20:40:25"
"1663740","1663770","2009-11-02 21:20:15"
"1560130","1665020","2009-11-03 03:13:33"
"1664567","1669890","2009-11-03 20:18:23"
"1668268","1669957","2009-11-03 20:30:18"
"1673036","1673363","2009-11-04 12:01:51"
"1679725","1679749","2009-11-05 10:49:50"
"1683649","1683664","2009-11-05 21:15:18"
"1684975","1685124","2009-11-06 02:55:08"
"1692149","1692187","2009-11-07 06:17:08"
"1694256","1694278","2009-11-07 20:20:27"
"1696009","1696038","2009-11-08 11:00:10"
"1702602","1702706","2009-11-09 18:05:11"
"1714841","1714898","2009-11-11 12:31:26"
"1720014","1720025","2009-11-12 05:09:31"
"1721092","1721098","2009-11-12 09:47:03"
"1721112","1721143","2009-11-12 09:54:28"
"1722453","1723353","2009-11-12 16:06:54"
"1726462","1726528","2009-11-13 01:14:24"
"1727673","1727702","2009-11-13 07:31:53"
"1731802","1731846","2009-11-13 20:51:46"
"1732991","1733176","2009-11-14 03:48:25"
"1735349","1735371","2009-11-14 19:43:08"
"1735344","1736467","2009-11-15 03:26:00"
"1738779","1738844","2009-11-15 21:11:48"
"1739875","1740307","2009-11-16 05:51:43"
"1745472","1745666","2009-11-16 23:53:06"
"1745875","1746114","2009-11-17 01:53:36"
"1751616","1751639","2009-11-17 20:44:51"
"1751896","1751919","2009-11-17 21:27:14"
"1753094","1753123","2009-11-18 01:49:28"
"1752261","1753271","2009-11-18 02:36:24"
"1753790","1754039","2009-11-18 06:25:27"
"1754415","1754432","2009-11-18 08:25:35"
"1705849","1754871","2009-11-18 09:59:57"
"1758631","1758689","2009-11-18 20:04:13"
"1765168","1765205","2009-11-19 17:48:38"
"1765733","1765749","2009-11-19 19:04:39"
"1766301","1768443","2009-11-20 05:03:44"
"1767790","1768466","2009-11-20 05:13:22"
"1768855","1768980","2009-11-20 08:00:25"
"1773079","1773097","2009-11-20 20:36:51"
"1789298","1789332","2009-11-24 10:59:32"
"1791162","1791322","2009-11-24 16:44:15"
"1662016","1793002","2009-11-24 21:20:44"
"1718388","1798148","2009-11-25 16:26:53"
"1800013","1800447","2009-11-25 22:44:29"
"1800423","1800464","2009-11-25 22:46:09"
"1796203","1802157","2009-11-26 07:51:38"
"1802540","1802711","2009-11-26 09:57:59"
"1804416","1805333","2009-11-26 19:33:42"
"1807864","1807946","2009-11-27 10:28:45"
"1811796","1811819","2009-11-28 06:52:19"
"1812086","1812231","2009-11-28 10:53:55"
"1818861","1818876","2009-11-30 09:59:31"
"1822529","1822538","2009-11-30 21:32:20"
"1826566","1826627","2009-12-01 14:43:13"
"1828005","1828100","2009-12-01 18:49:57"
"1840090","1840117","2009-12-03 14:16:56"
"1840624","1842322","2009-12-03 19:30:57"
"1847364","1847382","2009-12-04 14:44:04"
"1845143","1849500","2009-12-04 20:36:36"
"1849972","1850016","2009-12-04 22:17:01"
"1851528","1851575","2009-12-05 08:19:59"
"1850251","1851664","2009-12-05 09:13:35"
"1849929","1852768","2009-12-05 17:10:43"
"1856430","1856739","2009-12-06 21:48:54"
"1858229","1858286","2009-12-07 06:49:53"
"1858978","1859021","2009-12-07 10:04:21"
"1862036","1862178","2009-12-07 19:05:27"
"1863124","1863175","2009-12-07 21:51:47"
"1625423","1870853","2009-12-09 00:27:45"
"1870976","1871196","2009-12-09 02:07:22"
"1871418","1871446","2009-12-09 03:39:50"
"1542457","1874334","2009-12-09 14:37:49"
"1876076","1876151","2009-12-09 19:15:34"
"1878127","1878172","2009-12-10 01:46:53"
"1882266","1882980","2009-12-10 18:20:27"
"1895326","1895340","2009-12-13 01:57:19"
"1899015","1899112","2009-12-14 05:41:00"
"1901091","1901812","2009-12-14 16:08:15"
"1911697","1912181","2009-12-16 04:01:40"
"1911791","1912314","2009-12-16 04:35:32"
"1912693","1912734","2009-12-16 06:35:28"
"1914149","1914395","2009-12-16 12:32:05"
"1922815","1923462","2009-12-17 17:51:20"
"1925052","1925192","2009-12-17 23:00:37"
"1931871","1931886","2009-12-19 03:49:47"
"1933330","1933341","2009-12-19 16:28:23"
"1765351","1934103","2009-12-19 20:52:12"
"1936694","1936746","2009-12-20 19:38:47"
"1938801","1938878","2009-12-21 08:31:44"
"1944602","1945583","2009-12-22 10:48:38"
"1947177","1947217","2009-12-22 15:47:54"
"1640582","1955632","2009-12-23 22:18:58"
"1955675","1955755","2009-12-23 22:50:43"
"1962959","1964209","2009-12-26 19:54:54"
"1984784","1984875","2009-12-31 10:35:38"
"1984186","1986486","2009-12-31 18:11:58"
"1989180","1989341","2010-01-01 19:18:03"
"1988469","1989502","2010-01-01 20:19:46"
"1999781","1999795","2010-01-04 14:21:36"
"1999840","2000467","2010-01-04 16:11:13"
"2011386","2011498","2010-01-06 07:30:44"
"1999086","2013739","2010-01-06 14:57:00"
"2014135","2014166","2010-01-06 15:52:57"
"2015389","2015453","2010-01-06 19:06:53"
"2017904","2018279","2010-01-07 04:53:03"
"2020705","2022563","2010-01-07 18:17:06"
"2022871","2022993","2010-01-07 19:21:20"
"2024153","2024225","2010-01-07 22:41:32"
"2034885","2034946","2010-01-09 21:03:03"
"2017587","2036219","2010-01-10 05:30:15"
"1089296","2036855","2010-01-10 11:40:51"
"2034613","2037413","2010-01-10 15:16:10"
"2044083","2044175","2010-01-11 19:03:51"
"2044645","2044652","2010-01-11 20:21:51"
"2051034","2051045","2010-01-12 17:42:13"
"2051429","2053203","2010-01-12 23:18:58"
"2053272","2053378","2010-01-12 23:52:08"
"2053404","2053521","2010-01-13 00:25:56"
"2055085","2055137","2010-01-13 07:37:42"
"2055061","2055232","2010-01-13 08:00:56"
"2055354","2055394","2010-01-13 08:44:31"
"2055684","2055736","2010-01-13 09:50:41"
"2067846","2067968","2010-01-14 22:17:15"
"2067901","2068037","2010-01-14 22:31:26"
"2073628","2073843","2010-01-15 18:28:12"
"2074094","2074158","2010-01-15 19:21:33"
"2078631","2078662","2010-01-16 19:30:10"
"2078235","2078681","2010-01-16 19:36:49"
"2078791","2078870","2010-01-16 20:51:52"
"2096203","2096213","2010-01-19 19:01:42"
"2095095","2097172","2010-01-19 21:20:21"
"2100644","2100685","2010-01-20 10:39:48"
"2028145","2102779","2010-01-20 16:03:06"
"2099659","2103492","2010-01-20 17:32:13"
"2104598","2104702","2010-01-20 20:28:54"
"2105375","2105414","2010-01-20 22:15:08"
"2105847","2105863","2010-01-20 23:29:57"
"2107251","2108840","2010-01-21 11:37:58"
"2108860","2109207","2010-01-21 12:43:15"
"2110302","2110340","2010-01-21 15:23:06"
"1598928","2115541","2010-01-22 06:44:07"
"2117747","2117775","2010-01-22 14:15:02"
"2122489","2122624","2010-01-23 08:36:31"
"2128387","2128424","2010-01-24 19:32:05"
"2130605","2130656","2010-01-25 06:40:13"
"2136443","2136593","2010-01-25 23:48:39"
"2137588","2137659","2010-01-26 05:27:31"
"2140716","2140816","2010-01-26 16:31:34"
"2141029","2141050","2010-01-26 17:04:22"
"2144385","2144403","2010-01-27 03:33:51"
"2144531","2144593","2010-01-27 04:34:35"
"2149475","2149509","2010-01-27 18:53:00"
"2153184","2153247","2010-01-28 08:49:15"
"2158410","2158437","2010-01-28 22:21:27"
"2161988","2162108","2010-01-29 13:13:07"
"2159317","2165812","2010-01-29 22:58:15"
"2169793","2170008","2010-01-30 23:58:50"
"2170324","2170366","2010-01-31 02:46:01"
"2172252","2172308","2010-01-31 16:03:35"
"2067866","2180953","2010-02-01 23:53:21"
"2181028","2181129","2010-02-02 00:35:46"
"2182612","2182649","2010-02-02 08:18:18"
"2186476","2186548","2010-02-02 18:23:48"
"2187103","2188026","2010-02-02 21:58:08"
"2003395","2188476","2010-02-02 23:10:15"
"2189497","2191246","2010-02-03 10:34:52"
"2200929","2201224","2010-02-04 16:17:44"
"2203346","2203380","2010-02-04 21:33:53"
"2207279","2207306","2010-02-05 13:00:54"
"2207452","2208072","2010-02-05 15:02:58"
"2223721","2223862","2010-02-08 18:24:28"
"2225940","2226185","2010-02-09 01:36:10"
"2226831","2227404","2010-02-09 07:17:27"
"2227875","2227899","2010-02-09 09:15:33"
"2184355","2230788","2010-02-09 16:47:21"
"2165448","2233241","2010-02-09 23:14:00"
"2237582","2237701","2010-02-10 15:00:13"
"2241005","2241039","2010-02-10 23:10:13"
"2243554","2243620","2010-02-11 10:01:05"
"2254953","2254988","2010-02-12 20:42:18"
"2256089","2256125","2010-02-13 01:23:00"
"2256939","2256954","2010-02-13 08:31:17"
"2258257","2258362","2010-02-13 17:11:21"
"2267637","2267747","2010-02-15 17:32:30"
"2279955","2279989","2010-02-17 10:51:21"
"2282452","2282478","2010-02-17 16:36:46"
"2285809","2285832","2010-02-18 02:05:34"
"1140487","2298644","2010-02-19 18:27:11"
"2303264","2303284","2010-02-20 19:03:11"
"2306541","2307117","2010-02-21 19:21:41"
"2307146","2307215","2010-02-21 19:48:01"
"2312650","2312669","2010-02-22 17:17:24"
"2313154","2314043","2010-02-22 20:47:38"
"1372869","2318036","2010-02-23 12:27:47"
"2319908","2320004","2010-02-23 16:48:46"
"2320503","2321802","2010-02-23 21:17:57"
"2327007","2327064","2010-02-24 15:19:50"
"2332553","2332607","2010-02-25 08:29:27"
"2336633","2336709","2010-02-25 18:47:56"
"2342430","2342444","2010-02-26 14:57:22"
"2343030","2343060","2010-02-26 16:25:31"
"2340555","2344151","2010-02-26 19:10:30"
"2344472","2344489","2010-02-26 20:09:56"
"2341141","2344873","2010-02-26 21:14:45"
"2346558","2346753","2010-02-27 09:01:11"
"2347012","2347031","2010-02-27 10:46:17"
"2350102","2350586","2010-02-28 09:04:03"
"2351147","2351192","2010-02-28 13:43:49"
"2353294","2353599","2010-03-01 02:38:25"
"2356983","2357391","2010-03-01 16:42:49"
"2357750","2357782","2010-03-01 17:42:22"
"2359430","2360195","2010-03-02 00:48:37"
"2364273","2364320","2010-03-02 15:34:56"
"2382410","2383161","2010-03-04 22:20:10"
"2374303","2383491","2010-03-04 23:28:04"
"2357907","2383786","2010-03-05 00:39:08"
"2385592","2385712","2010-03-05 09:40:07"
"2390224","2390243","2010-03-05 22:01:15"
"2389910","2390313","2010-03-05 22:15:10"
"2390934","2391262","2010-03-06 03:43:15"
"2391903","2392234","2010-03-06 11:02:27"
"2377887","2394328","2010-03-06 22:31:54"
"2399269","2399283","2010-03-08 04:27:21"
"2404808","2404857","2010-03-08 21:22:34"
"2405353","2405780","2010-03-09 00:20:14"
"2411410","2411456","2010-03-09 18:19:26"
"2411619","2412131","2010-03-09 20:00:02"
"2420222","2420254","2010-03-10 20:16:43"
"2420323","2420428","2010-03-10 20:44:01"
"2420865","2420883","2010-03-10 21:49:15"
"2423338","2423364","2010-03-11 07:55:53"
"2425328","2425342","2010-03-11 13:44:48"
"2428146","2428927","2010-03-11 21:43:53"
"2399660","2431982","2010-03-12 10:27:19"
"2429056","2434365","2010-03-12 16:59:32"
"2439355","2439375","2010-03-13 18:01:15"
"2440460","2440479","2010-03-13 23:25:19"
"2436424","2441835","2010-03-14 10:31:54"
"2441882","2442813","2010-03-14 16:25:53"
"2264027","2443303","2010-03-14 18:52:28"
"2442849","2443626","2010-03-14 20:26:59"
"2449293","2449487","2010-03-15 18:27:04"
"2453408","2453428","2010-03-16 10:08:22"
"2454192","2454211","2010-03-16 12:21:18"
"2456584","2456622","2010-03-16 17:24:10"
"2462475","2465864","2010-03-17 20:59:46"
"2467195","2467234","2010-03-18 02:33:27"
"2470185","2470599","2010-03-18 14:34:34"
"2472211","2472267","2010-03-18 18:06:20"
"2474310","2476827","2010-03-19 11:33:27"
"2477459","2477474","2010-03-19 13:08:11"
"2480705","2480795","2010-03-19 21:49:14"
"2483011","2483046","2010-03-20 12:49:01"
"2498845","2499260","2010-03-23 10:57:26"
"2501525","2501756","2010-03-23 16:33:24"
"2507145","2507202","2010-03-24 11:28:21"
"2510704","2510783","2010-03-24 19:24:09"
"2510683","2510910","2010-03-24 19:46:31"
"2511240","2511249","2010-03-24 20:43:58"
"2511315","2511709","2010-03-24 21:56:40"
"2504407","2512647","2010-03-25 01:44:22"
"2519880","2520033","2010-03-25 22:58:34"
"2536769","2536786","2010-03-29 09:07:30"
"2538078","2538095","2010-03-29 13:14:37"
"2543751","2543847","2010-03-30 08:43:02"
"2543725","2548562","2010-03-30 20:42:21"
"2549214","2549363","2010-03-30 23:17:05"
"2566388","2566415","2010-04-02 11:39:57"
"2570901","2570903","2010-04-03 10:12:59"
"2572603","2572614","2010-04-03 20:44:57"
"2575547","2575565","2010-04-04 19:12:12"
"2577995","2578024","2010-04-05 11:14:31"
"2585712","2585834","2010-04-06 14:56:04"
"2587503","2587556","2010-04-06 19:12:18"
"2592700","2592726","2010-04-07 13:23:14"
"2176440","2593526","2010-04-07 15:03:19"
"2593655","2593682","2010-04-07 15:21:08"
"1765723","2598485","2010-04-08 08:33:59"
"2601916","2602021","2010-04-08 17:20:27"
"2608789","2608845","2010-04-09 15:48:56"
"2601373","2611342","2010-04-09 22:23:26"
"2609036","2611873","2010-04-10 01:19:41"
"2615554","2615562","2010-04-11 00:17:34"
"2606049","2619574","2010-04-12 02:33:28"
"2622856","2622898","2010-04-12 14:45:03"
"2602427","2630636","2010-04-13 15:04:25"
"2631429","2631437","2010-04-13 16:45:00"
"2631265","2631627","2010-04-13 17:12:41"
"2638129","2638167","2010-04-14 14:26:33"
"2644262","2644478","2010-04-15 10:33:33"
"2628972","2647610","2010-04-15 17:33:17"
"2648509","2648569","2010-04-15 19:59:06"
"2649696","2649734","2010-04-15 23:46:42"
