id,nanswers
"1397487","2"
"1399511","3"
"1401159","20"
"1401278","5"
"1402770","2"
"1406060","3"
"1406063","1"
"1409601","1"
"1412239","1"
"1412417","2"
"1412553","1"
"1413122","3"
"1413277","7"
"1413930","5"
"1416060","5"
"1418462","3"
"1419800","7"
"1420477","2"
"1422891","1"
"1422977","3"
"1423003","11"
"1424936","1"
"1426025","3"
"1427649","5"
"1428590","3"
"1429866","5"
"1430201","1"
"1431261","4"
"1431566","5"
"1439403","3"
"1442538","3"
"1443411","1"
"1445815","3"
"1447018","1"
"1448302","4"
"1450997","4"
"1452527","3"
"1453649","3"
"1455144","1"
"1457733","4"
"1459793","1"
"1460060","7"
"1460915","1"
"1461240","4"
"1463711","12"
"1466609","3"
"1466905","7"
"1467425","1"
"1468407","2"
"1471124","2"
"1471130","1"
"1471142","2"
"1471408","2"
"1472892","4"
"1473052","2"
"1473609","6"
"1475438","4"
"1475970","2"
"1475991","4"
"1479234","9"
"1481940","1"
"1482575","3"
"1485281","9"
"1485419","4"
"1486841","3"
"1488869","4"
"1489663","5"
"1494648","5"
"1495371","3"
"1495683","3"
"1501550","3"
"1503122","5"
"1503947","1"
"1506997","1"
"1508236","1"
"1508314","5"
"1508431","6"
"1512999","3"
"1513096","1"
"1514527","1"
"1515508","6"
"1520669","4"
"1520973","4"
"1521203","3"
"1523093","2"
"1524101","5"
"1524365","4"
"1526635","4"
"1528555","1"
"1528872","4"
"1530417","6"
"1534012","4"
"1534301","1"
"1539762","4"
"1541329","4"
"1542406","6"
"1545099","4"
"1545533","1"
"1548395","8"
"1550876","3"
"1554221","1"
"1554766","3"
"1558111","3"
"1562145","4"
"1564444","1"
"1565052","1"
"1567103","1"
"1567866","1"
"1569786","4"
"1570365","3"
"1570458","3"
"1572047","3"
"1572751","3"
"1574632","1"
"1574949","1"
"1579160","3"
"1580720","4"
"1582511","2"
"1583490","10"
"1584420","2"
"1584482","5"
"1584597","2"
"1587695","3"
"1587815","3"
"1592817","6"
"1595266","5"
"1596454","7"
"1599415","3"
"1600102","2"
"1600473","2"
"1601848","4"
"1604283","3"
"1604684","1"
"1606181","3"
"1608127","5"
"1608854","5"
"1610407","4"
"1610682","4"
"1611314","5"
"1611961","1"
"1615792","12"
"1617505","3"
"1617536","17"
"1619117","2"
"1621130","1"
"1622952","3"
"1623597","1"
"1625535","4"
"1625671","4"
"1627308","2"
"1627325","4"
"1627780","3"
"1628185","3"
"1629685","2"
"1633062","4"
"1633091","1"
"1633987","3"
"1634856","7"
"1637275","4"
"1637596","2"
"1638434","2"
"1638834","7"
"1642940","2"
"1645798","1"
"1646054","2"
"1646570","4"
"1646822","3"
"1648320","1"
"1648424","2"
"1648425","3"
"1649977","3"
"1650941","6"
"1657484","12"
"1660845","1"
"1662075","2"
"1664255","4"
"1665637","4"
"1671189","2"
"1671469","1"
"1675160","4"
"1675904","4"
"1677465","3"
"1683843","20"
"1685363","4"
"1685497","3"
"1688626","5"
"1690601","5"
"1695973","7"
"1699231","3"
"1702324","8"
"1702519","2"
"1704107","7"
"1704333","7"
"1706422","2"
"1706955","2"
"1707460","4"
"1707913","3"
"1709981","2"
"1710691","2"
"1712263","6"
"1716979","13"
"1717774","3"
"1719020","3"
"1719267","17"
"1719870","2"
"1722160","2"
"1723721","1"
"1727329","5"
"1728548","3"
"1728567","3"
"1730486","5"
"1732724","1"
"1733509","2"
"1734145","5"
"1735572","2"
"1736161","2"
"1740577","1"
"1742214","1"
"1743337","2"
"1744168","7"
"1744988","3"
"1746740","2"
"1748398","5"
"1750209","4"
"1751322","6"
"1751364","3"
"1761125","7"
"1762870","4"
"1763334","2"
"1765295","4"
"1766351","3"
"1767114","2"
"1774202","4"
"1774876","7"
"1778778","2"
"1779779","3"
"1779823","4"
"1781307","17"
"1782861","4"
"1783137","16"
"1784578","3"
"1787892","4"
"1788075","3"
"1792304","3"
"1793026","8"
"1795099","3"
"1795690","3"
"1798633","3"
"1799670","2"
"1799896","1"
"1802500","2"
"1805838","9"
"1807046","5"
"1807345","2"
"1807627","2"
"1807974","2"
"1808956","1"
"1812891","12"
"1818726","4"
"1823536","4"
"1826902","1"
"1828447","2"
"1829046","4"
"1830050","1"
"1837750","2"
"1840343","6"
"1842391","1"
"1843640","6"
"1843747","5"
"1845305","1"
"1845737","4"
"1848532","2"
"1850297","2"
"1851293","4"
"1854806","5"
"1855661","3"
"1860752","2"
"1865958","1"
"1871485","4"
"1872595","9"
"1877900","6"
"1880929","8"
"1882258","1"
"1885587","1"
"1885840","1"
"1888503","3"
"1889609","3"
"1889643","4"
"1891392","3"
"1891448","1"
"1892619","9"
"1893296","5"
"1896553","2"
"1899091","9"
"1901322","4"
"1903181","3"
"1903326","1"
"1903623","2"
"1906027","4"
"1906927","1"
"1908909","4"
"1910503","5"
"1911382","7"
"1912047","6"
"1912177","2"
"1913742","1"
"1916993","1"
"1917391","8"
"1918113","8"
"1920657","5"
"1932493","7"
"1935642","3"
"1936146","2"
"1943278","3"
"1945377","4"
"1945613","4"
"1945741","8"
"1947021","5"
"1949237","2"
"1951099","2"
"1951275","7"
"1951391","1"
"1954969","2"
"1955343","2"
"1955347","6"
"1958216","2"
"1960179","2"
"1960414","1"
"1963519","6"
"1964201","2"
"1965193","1"
"1967622","3"
"1971758","5"
"1973897","1"
"1975613","4"
"1981723","4"
"1983565","4"
"1984426","2"
"1984703","2"
"1985812","2"
"1986708","5"
"1990585","2"
"1990911","2"
"1991764","1"
"1995051","5"
"1996122","10"
"1996344","6"
"1996548","4"
"1996608","4"
"1997869","8"
"2005243","2"
"2006394","2"
"2006737","3"
"2008173","7"
"2009910","3"
"2010436","2"
"2011914","8"
"2013496","3"
"2018151","8"
"2021051","2"
"2022289","4"
"2023395","2"
"2023854","6"
"2029307","1"
"2029595","5"
"2031527","4"
"2033028","2"
"2035075","2"
"2036182","4"
"2045188","2"
"2045314","10"
"2045445","3"
"2046270","3"
"2046735","3"
"2046786","2"
"2047992","6"
"2051632","3"
"2056445","5"
"2058370","1"
"2060750","1"
"2060923","4"
"2062908","2"
"2067417","1"
"2068595","3"
"2074149","3"
"2075165","2"
"2075636","1"
"2076653","4"
"2077016","1"
"2077320","4"
"2078776","1"
"2079009","2"
"2080976","3"
"2081281","6"
"2081940","1"
"2087182","6"
"2088080","3"
"2088216","3"
"2088795","1"
"2090080","4"
"2090401","5"
"2090910","12"
"2092143","4"
"2092590","3"
"2093489","2"
"2093537","2"
"2096120","3"
"2097475","3"
"2100208","8"
"2102209","4"
"2102836","4"
"2103001","5"
"2104520","1"
"2106517","4"
"2107076","1"
"2107162","3"
"2109668","3"
"2113262","2"
"2113984","2"
"2117447","1"
"2117456","2"
"2118011","8"
"2118902","2"
"2121535","3"
"2123586","2"
"2126235","3"
"2127009","1"
"2127028","3"
"2128292","3"
"2130517","2"
"2130562","3"
"2133331","1"
"2134128","4"
"2135066","8"
"2135249","3"
"2137086","3"
"2137505","2"
"2140244","5"
"2143873","14"
"2144778","2"
"2144953","3"
"2145177","2"
"2146863","3"
"2147602","5"
"2147846","1"
"2147958","8"
"2148716","1"
"2148799","3"
"2150912","6"
"2153776","2"
"2154712","3"
"2155180","3"
"2155509","2"
"2155573","1"
"2157272","2"
"2157877","3"
"2158257","2"
"2158587","1"
"2159724","2"
"2159816","4"
"2159849","1"
"2160334","3"
"2160731","2"
"2161246","5"
"2163922","1"
"2164425","5"
"2165525","1"
"2166340","4"
"2166650","1"
"2166798","4"
"2168089","3"
"2168314","1"
"2168499","1"
"2168555","3"
"2172174","5"
"2172863","5"
"2173663","2"
"2175636","5"
"2177826","3"
"2181819","2"
"2183890","4"
"2185195","9"
"2187980","3"
"2191872","4"
"2193936","2"
"2194848","2"
"2197768","3"
"2199997","3"
"2200256","6"
"2202631","1"
"2203252","7"
"2204033","4"
"2206586","1"
"2206607","3"
"2206930","2"
"2209005","2"
"2209894","1"
"2210011","3"
"2210591","5"
"2214244","7"
"2214799","2"
"2215287","2"
"2219453","3"
"2220664","2"
"2221787","4"
"2222673","3"
"2223126","3"
"2224165","2"
"2225047","5"
"2227198","6"
"2227762","5"
"2229324","5"
"2230072","2"
"2233015","5"
"2235287","1"
"2238937","3"
"2242210","4"
"2243127","2"
"2243913","5"
"2245788","2"
"2246649","1"
"2246751","1"
"2249528","1"
"2249571","5"
"2249778","3"
"2250263","4"
"2255058","1"
"2257342","4"
"2258781","5"
"2259319","3"
"2260041","1"
"2262827","6"
"2264288","2"
"2264304","2"
"2266926","4"
"2268692","2"
"2270288","4"
"2270648","6"
"2271394","3"
"2273934","2"
"2276248","2"
"2280345","3"
"2281566","5"
"2281757","1"
"2283920","3"
"2284653","7"
"2285537","3"
"2288074","2"
"2291817","3"
"2292846","5"
"2295296","1"
"2298018","5"
"2298439","2"
"2298924","1"
"2300765","5"
"2300807","2"
"2301000","1"
"2301848","5"
"2305435","2"
"2307545","7"
"2307866","3"
"2307946","5"
"2309556","1"
"2311429","2"
"2312051","4"
"2313150","2"
"2318291","3"
"2318861","1"
"2318919","1"
"2319313","3"
"2321509","3"
"2321574","8"
"2322261","2"
"2322724","2"
"2324721","1"
"2325152","3"
"2327413","4"
"2328789","2"
"2329499","4"
"2330295","1"
"2330379","2"
"2330563","2"
"2331028","2"
"2332768","8"
"2333586","3"
"2333909","5"
"2334511","2"
"2334673","2"
"2334863","3"
"2335705","4"
"2336008","4"
"2336423","3"
"2336678","20"
"2338720","1"
"2339106","2"
"2340071","2"
"2340259","6"
"2344964","1"
"2345773","3"
"2346451","2"
"2346806","14"
"2347134","2"
"2347230","4"
"2347338","5"
"2347964","1"
"2349388","1"
"2351315","4"
"2351767","5"
"2353666","10"
"2358047","3"
"2358244","3"
"2359931","2"
"2362137","2"
"2367530","2"
"2368695","1"
"2369715","3"
"2369886","3"
"2370163","4"
"2370301","1"
"2371445","5"
"2372316","2"
"2373904","5"
"2374687","3"
"2374697","1"
"2375798","5"
"2375903","3"
"2379919","7"
"2380054","3"
"2380533","1"
"2382358","1"
"2383989","1"
"2384643","2"
"2385697","5"
"2385964","4"
"2386354","3"
"2389097","1"
"2390256","2"
"2390774","2"
"2392100","6"
"2392119","1"
"2392135","3"
"2392157","3"
"2394595","5"
"2395000","2"
"2395671","4"
"2396155","1"
"2397952","1"
"2398302","1"
"2399886","1"
"2400256","1"
"2400469","3"
"2401706","9"
"2402845","3"
"2402970","1"
"2405098","4"
"2407558","4"
"2407616","4"
"2409719","3"
"2411516","2"
"2412276","3"
"2412532","4"
"2412667","4"
"2413276","3"
"2413858","2"
"2414905","1"
"2415008","5"
"2415585","3"
"2416227","4"
"2418272","1"
"2418609","2"
"2419754","5"
"2420622","2"
"2424356","1"
"2428952","7"
"2429855","1"
"2431985","2"
"2433602","3"
"2435379","1"
"2436961","1"
"2439027","3"
"2440891","1"
"2441045","1"
"2441856","2"
"2442785","2"
"2443166","4"
"2443542","5"
"2444365","3"
"2445665","4"
"2445722","1"
"2452536","4"
"2453341","2"
"2453499","5"
"2456123","8"
"2459712","2"
"2464789","2"
"2466987","3"
"2467712","2"
"2468448","2"
"2470328","3"
"2471656","1"
"2471834","2"
"2473972","4"
"2475746","4"
"2475784","7"
"2476150","6"
"2477315","6"
"2479639","3"
"2479772","1"
"2482598","5"
"2483294","1"
"2485247","2"
"2485445","4"
"2486406","1"
"2490810","2"
"2498060","2"
"2498599","5"
"2499295","2"
"2499401","6"
"2501155","1"
"2503985","6"
"2505069","2"
"2505496","9"
"2505845","2"
"2506263","1"
"2506408","1"
"2512492","3"
"2516250","3"
"2518304","3"
"2519420","3"
"2520050","3"
"2520178","2"
"2520560","8"
"2521527","2"
"2525432","5"
"2525625","2"
"2525656","4"
"2526037","16"
"2526522","4"
"2527600","4"
"2528864","1"
"2531116","1"
"2531366","1"
"2532148","2"
"2532899","2"
"2533017","4"
"2533049","6"
"2533261","7"
"2533872","3"
"2536401","2"
"2538418","4"
"2540165","8"
"2540441","2"
"2541230","2"
"2545634","2"
"2546753","1"
"2547175","1"
"2547206","6"
"2548475","4"
"2550589","5"
"2551771","2"
"2555255","2"
"2555815","1"
"2556181","1"
"2556357","3"
"2556930","1"
"2557028","1"
"2558613","5"
"2559038","3"
"2559337","2"
"2560070","3"
"2561031","6"
"2561517","6"
"2561564","3"
"2561848","4"
"2563676","2"
"2564334","4"
"2565396","4"
"2565717","1"
"2567893","1"
"2568232","4"
"2573541","1"
"2573699","1"
"2577789","3"
"2578397","6"
"2578645","5"
"2579568","1"
"2579882","2"
"2580491","2"
"2581488","4"
"2584885","9"
"2585306","1"
"2586426","9"
"2587115","4"
"2587212","3"
"2589820","4"
"2589989","1"
"2591406","1"
"2593178","1"
"2594960","1"
"2595992","4"
"2596005","4"
"2597615","3"
"2597789","4"
"2601464","1"
"2602305","4"
"2602656","1"
"2602732","3"
"2602840","5"
"2602989","2"
"2608372","2"
"2608442","5"
"2608743","9"
"2609834","4"
"2611633","1"
"2621504","3"
"2621703","2"
"2621706","5"
"2625834","2"
"2626467","2"
"2626686","3"
"2627135","1"
"2631918","1"
"2633661","3"
"2633768","3"
"2634523","2"
"2635421","3"
"2636322","1"
"2639053","2"
"2639215","3"
"2639490","3"
"2639640","1"
"2641262","6"
"2641285","9"
"2641832","3"
"2641997","4"
"2642043","3"
"2645464","5"
"2645663","4"
"2646541","2"
"2648524","4"
"2648984","4"
"2649089","3"
"2649094","3"
"2650632","2"
"2651653","5"
"2652138","5"
"2654712","3"
"2655809","1"
"2656007","2"
"2657082","4"
"2658163","3"
"2658922","9"
"2660576","2"
"2660798","1"
"2661396","2"
"2662501","5"
"2663379","3"
"2666923","4"
"2667107","2"
"2670346","4"
"2673476","2"
"2673847","2"
"2674701","4"
"2674939","3"
"2675105","1"
"2676747","2"
"2677578","10"
"2679900","3"
"2681201","2"
"2683626","10"
"2684147","2"
"2684701","1"
"2685413","4"
"2685848","6"
"2685977","3"
"2686877","1"
"2690544","8"
"2695153","2"
"2695587","3"
"2696482","4"
"2697557","4"
"2697772","2"
"2698079","4"
"2699099","4"
"2702188","1"
"2704221","4"
"2705854","6"
"2706506","2"
"2709568","7"
"2710942","2"
"2715143","3"
"2715421","4"
"2716331","4"
"2727387","4"
"2730853","5"
"2736505","6"
"2736510","5"
"2737823","4"
"2738120","1"
"2738885","1"
"2739306","4"
"2739464","2"
"2742381","2"
"2743107","5"
"2743944","3"
"2745058","4"
"2745748","2"
"2747793","2"
"2748685","4"
"2751384","5"
"2758542","6"
"2760701","2"
"2760959","1"
"2761433","1"
"2762911","3"
"2764381","1"
"2764653","6"
"2767750","1"
"2768692","4"
"2769992","6"
"2771487","6"
"2772014","7"
"2775512","2"
"2776546","5"
"2777021","4"
"2777278","5"
"2778840","15"
"2778889","3"
"2779053","2"
"2779926","2"
"2780247","2"
"2781485","1"
"2781574","6"
"2784409","5"
"2786628","8"
"2787035","4"
"2790815","3"
"2790897","5"
"2792084","5"
"2792756","7"
"2794016","17"
"2794137","5"
"2794970","4"
"2795280","1"
"2795630","2"
"2798745","7"
"2802148","2"
"2802298","2"
"2803152","2"
"2804114","1"
"2809014","4"
"2811420","5"
"2812879","2"
"2813151","1"
"2813962","3"
"2817172","1"
"2818156","6"
"2820353","3"
"2820699","4"
"2821564","8"
"2821996","5"
"2824605","2"
"2828313","3"
"2832938","5"
"2833786","1"
"2835416","3"
"2835698","1"
"2835945","2"
"2841399","6"
"2842888","3"
"2843073","6"
"2843154","2"
"2844017","1"
"2844840","2"
"2846401","4"
"2846456","2"
"2848857","4"
"2851744","5"
"2851989","1"
"2852530","3"
"2852878","11"
"2856530","6"
"2857631","2"
"2858873","2"
"2860524","1"
"2864007","2"
"2864388","2"
"2864976","1"
"2868633","1"
"2869183","3"
"2869884","1"
"2871913","2"
"2872781","3"
"2873377","2"
"2876357","6"
"2879712","3"
"2883089","2"
"2884731","3"
"2886356","3"
"2888884","6"
"2888915","3"
"2889473","6"
"2890550","1"
"2890801","1"
"2894295","3"
"2894328","1"
"2894466","5"
"2895030","2"
"2900941","2"
"2902359","3"
"2905349","7"
"2905886","5"
"2906754","13"
"2908603","3"
"2909569","1"
"2909706","4"
"2910902","3"
"2912109","3"
"2912167","2"
"2913618","5"
"2914603","2"
"2914871","9"
"2917177","3"
"2917370","4"
"2917546","3"
"2918010","2"
"2920812","1"
"2923151","6"
"2923428","6"
"2923594","2"
"2924410","1"
"2927374","1"
"2927867","1"
"2929996","5"
"2935220","2"
"2936234","0"
"2939550","2"
"2940030","7"
"2941368","3"
"2943546","4"
"2944275","5"
"2944359","3"
"2947551","3"
"2948156","3"
"2950422","3"
"2951123","1"
"2951250","3"
"2951475","2"
"2951917","9"
"2952189","2"
"2953015","4"
"2955858","6"
"2959384","6"
"2959671","1"
"2961312","3"
"2962644","1"
"2962811","1"
"2964424","2"
"2964790","1"
"2964852","8"
"2965329","2"
"2965430","7"
"2968062","2"
"2971942","4"
"2972468","2"
"2973190","4"
"2973551","5"
"2975831","6"
"2976204","6"
"2976874","3"
"2979479","4"
"2980362","6"
"2981132","1"
"2983216","6"
"2984660","7"
"2985600","3"
"2986515","2"
"2987902","2"
"2989183","2"
"2990468","2"
"2992674","2"
"2993613","1"
"2994357","2"
"2995360","3"
"2996498","6"
"2997960","2"
"3000700","2"
"3001836","12"
"3003396","4"
"3005404","2"
"3006164","6"
"3008139","3"
"3009005","3"
"3009015","3"
"3009023","6"
"3009986","2"
"3009988","6"
"3014008","2"
"3015619","3"
"3018198","6"
"3021347","1"
"3022446","2"
"3022470","5"
"3026361","4"
"3028770","4"
"3030248","3"
"3030414","1"
"3034238","2"
"3036341","1"
"3040174","8"
"3041629","2"
"3044261","4"
"3044485","6"
"3045971","1"
"3047393","4"
"3048055","3"
