id,acceptedanswerid,owneruserid
"3372460","",""
"3374131","",""
"3375498","",""
"3376877","",""
"3384537","",""
"3382433","",""
"3401200","",""
"3407778","",""
"3413219","",""
"3417294","",""
"3417579","",""
"3424752","",""
"3440114","",""
"3447990","",""
"3450441","",""
"3464698","",""
"3473453","",""
"3485929","",""
"3486471","",""
"3490220","",""
"3491442","",""
"3493217","",""
"3499348","",""
"3500925","",""
"3501441","",""
"3508432","",""
"3512165","",""
"3529298","",""
"3531122","",""
"3535800","",""
"3542379","",""
"3542579","",""
"3540652","",""
"3547593","",""
"3558028","",""
"3561742","",""
"3564582","",""
"3565378","",""
"3557339","",""
"3603573","",""
"3617442","",""
"3617542","",""
"3618788","",""
"3623157","",""
"3623972","",""
"3648417","",""
"3649017","",""
"3649189","",""
"3652028","",""
"3653474","",""
"3655970","",""
"3656993","",""
"3661671","",""
"3665078","",""
"3627036","",""
"3642566","",""
"3673189","",""
"3673596","",""
"3684246","",""
"3645131","",""
"3707137","",""
"3714394","",""
"3719494","",""
"3726841","",""
"3731005","",""
"3732775","",""
"3733927","",""
"3756462","",""
"3756899","",""
"3762755","",""
"3752736","",""
"3768463","",""
"3774698","",""
"3785258","",""
"3793135","",""
"3795916","",""
"3801787","",""
"3808206","",""
"3814198","",""
"3818689","",""
"3819481","",""
"3824924","",""
"3814992","",""
"3837154","",""
"3839262","",""
"3846756","",""
"3849397","",""
"3853127","",""
"3859876","",""
"3860946","",""
"3883006","",""
"3900154","",""
"3912906","",""
"3916266","",""
"3916514","",""
"3930426","",""
"3931690","",""
"3932605","",""
"3934099","",""
"3934360","",""
"3937922","",""
"3958196","",""
"3968310","",""
"3975481","",""
"3992029","",""
"4002599","",""
"4008522","",""
"4010724","",""
"4017089","",""
"4017304","",""
"4019121","",""
"4029040","",""
"4033872","",""
"4039338","",""
"4044650","",""
"4046302","",""
"4046977","",""
"4082557","",""
"4091039","",""
"4092256","",""
"4054804","",""
"4125233","",""
"4141900","",""
"4142647","",""
"4147642","",""
"4150880","",""
"4157806","",""
"4160289","",""
"4161125","",""
"4166790","",""
"4168387","",""
"4173107","",""
"4180010","",""
"4187599","",""
"4204866","",""
"4209885","",""
"4217627","",""
"4220965","",""
"4222242","",""
"4223151","",""
"4225955","",""
"4226701","",""
"4234130","",""
"4245505","",""
"4248720","",""
"4249650","",""
"4252963","",""
"4255007","",""
"4287174","",""
"4288035","",""
"4313259","",""
"4314851","",""
"4279171","",""
"4319777","",""
"4321815","",""
"4322678","",""
"4326602","",""
"4330880","",""
"4335637","",""
"4362934","",""
"4364705","",""
"4367733","",""
"4370079","",""
"4371264","",""
"4381703","",""
"4393762","",""
"4398385","",""
"4413411","",""
"4414384","",""
"4416399","",""
"4417620","",""
"4434748","",""
"4428202","",""
"4441462","",""
"4453593","",""
"4456909","",""
"4467634","",""
"4448788","",""
"4449310","",""
"4479355","",""
"4509990","",""
"4485882","",""
"4540420","",""
"4561764","",""
"4564568","",""
"4555866","",""
"4591636","",""
"4592141","",""
"4595056","",""
"4606505","",""
"4600609","",""
"4651366","",""
"4659186","",""
"4687976","",""
"4711161","",""
"4684427","",""
"4720890","",""
"4735306","",""
"4744923","",""
"4747523","",""
"4763702","",""
"4765433","",""
"4787850","",""
"4788161","",""
"4797438","",""
"4807889","",""
"4814357","",""
"4820114","",""
"4821013","",""
"4824011","",""
"4832669","",""
"4836821","",""
"4837212","",""
"4839193","",""
"4850749","",""
"4856552","",""
"4861495","",""
"4865158","",""
"4887556","",""
"4905740","",""
"4901669","",""
"4914184","",""
"4915580","",""
"4925540","",""
"4928138","",""
"4928623","",""
"4931586","",""
"4946278","",""
"4949057","",""
"4949335","",""
"4951027","",""
"4954002","",""
"4955991","",""
"4948339","",""
"4960700","",""
"4975726","",""
"4977786","",""
"4983353","",""
"4990209","",""
"5006297","",""
"5012463","",""
"5020814","",""
"5021505","",""
"5023433","",""
"5025902","",""
"5041060","",""
"5046016","",""
"5050147","",""
"5055083","",""
"5055923","",""
"5063997","",""
"5065878","",""
"5072856","",""
"5086038","",""
"5088674","",""
"5077112","",""
"5092186","",""
"5097155","",""
"5098944","",""
"5114189","",""
"5124089","",""
"5136968","",""
"5143905","",""
"5148139","",""
"5150841","",""
"5155789","",""
"5167761","",""
"5174408","",""
"5180787","",""
"5182184","",""
"5184220","",""
"5188791","",""
"5192597","",""
"5195312","",""
"5213091","",""
"5217204","",""
"5226719","",""
"5228061","",""
"5229030","",""
"5238226","",""
"5244783","",""
"5245324","",""
"5279061","",""
"5292722","",""
"5293759","",""
"5301821","",""
"5302282","",""
"5303045","",""
"5305397","",""
"5268350","",""
"5309363","",""
"5320418","",""
"5329022","",""
"5332106","",""
"5340548","",""
"5340644","",""
"5344430","",""
"5359796","",""
"5360256","",""
"5360321","",""
"5364755","",""
"5364937","",""
"5364971","",""
"5367030","",""
"5376353","",""
"5378182","",""
"5353877","",""
"5354416","",""
"5370232","",""
"5393885","",""
"5399309","",""
"5415828","",""
"5416522","",""
"5429450","",""
"5440455","",""
"5441242","",""
"5443771","",""
"5445153","",""
"5465166","",""
"5469602","",""
"5476004","",""
"5478760","",""
"5479841","",""
"5486447","",""
"5493770","",""
"5497463","",""
"5506670","",""
"5508183","",""
"5508904","",""
"5499597","",""
"5500433","",""
"5514371","",""
"5528740","",""
"5533574","",""
"5542659","",""
"5546823","",""
"5547571","",""
"5552037","",""
"5552932","",""
"5552939","",""
"5554453","",""
"5560846","",""
"5564966","",""
"5565415","",""
"5570857","",""
"5571173","",""
"5573421","",""
"5573902","",""
"5581472","",""
"5586246","",""
"5588974","",""
"5591837","",""
"5603875","",""
"5610677","",""
"5611557","",""
"5631617","",""
"5642392","",""
"5644596","",""
"5649768","",""
"5659594","",""
"5660128","",""
"5660534","",""
"5662570","",""
"5662798","",""
"5679657","",""
"5691601","",""
"5696471","",""
"5673149","",""
"5705785","",""
"5710254","",""
"5726382","",""
"5726641","",""
"5727863","",""
"5729728","",""
"5723396","",""
"5737778","",""
"5739696","",""
"5741813","",""
"5743756","",""
"5749403","",""
"5765844","",""
"5769126","",""
"5776218","",""
"5789443","",""
"5801048","",""
"5804754","",""
"5811192","",""
"5821985","",""
"5833106","",""
"5835076","",""
"5837759","",""
"5841981","",""
"5846112","",""
"5846264","",""
"5849023","",""
"5856628","",""
"5853728","",""
"5875340","",""
"5878454","",""
"5882133","",""
"5886080","",""
"5891330","",""
"5896495","",""
"5898743","",""
"5902379","",""
"5909427","",""
"5909173","",""
"5918047","",""
"5922762","",""
"5924603","",""
"5927433","",""
"5958353","",""
"5959038","",""
"5959997","",""
"5962283","",""
"5971029","",""
"5981563","",""
"5983089","",""
"5988152","",""
"5995070","",""
"5995748","",""
"5996038","",""
"6028098","",""
"6029919","",""
"6030006","",""
"6026097","",""
"6034118","",""
"6041062","",""
"6043089","",""
"6048046","",""
"6075215","",""
"6077591","",""
"6083858","",""
"6105336","",""
"6105693","",""
"6106147","",""
"6119992","",""
"6124020","",""
"6125343","",""
"6125512","",""
"6136707","",""
"6148812","",""
"6151398","",""
"6141551","",""
"6154810","",""
"6156917","",""
"6158241","",""
"6158972","",""
"6201797","",""
"6205203","",""
"6218916","",""
"6221361","",""
"6223754","",""
"6224210","",""
"6231066","",""
"6238711","",""
"6242613","",""
"6246785","",""
"6257981","",""
"6272362","",""
"6282501","",""
"6287883","",""
"6293418","",""
"6299563","",""
"6302545","",""
"6313424","",""
"6308826","",""
"6341710","",""
"6361663","",""
"6362786","",""
"6359131","",""
"6371563","",""
"6380016","",""
"6384256","",""
"6385509","",""
"6390228","",""
"6398498","",""
"6412120","",""
"6434046","",""
"6441739","",""
"6445052","",""
"6447535","",""
"6451247","",""
"6461287","",""
"6465349","",""
"6468139","",""
"6470939","",""
"6457014","",""
"6457752","",""
"6494364","",""
"6505147","",""
"6506897","",""
"6519087","",""
"6522580","",""
"6527467","",""
"6533034","",""
"6533318","",""
"6537001","",""
"6546790","",""
"6549020","",""
"6564433","",""
"6568923","",""
"6579948","",""
"6581068","",""
"6584808","",""
"6589868","",""
"6589960","",""
"6600403","",""
"6606513","",""
"6610719","",""
"6605364","",""
"6620447","",""
"6623972","",""
"6631428","",""
"6640691","",""
"6644541","",""
"6647656","",""
"6653973","",""
"6657270","",""
"6664153","",""
"6673196","",""
"6679188","",""
"6693746","",""
"6698046","",""
"6691369","",""
"6708621","",""
"6713434","",""
"6713868","",""
"6718694","",""
"6723650","",""
"6726524","",""
"6729620","",""
"6730358","",""
"6733329","",""
"6749948","",""
"6751165","",""
"6770316","",""
"6742351","",""
"6787242","",""
"6793830","",""
"6799460","",""
"6805799","",""
"6811874","",""
"6809931","",""
"6833425","",""
"6835273","",""
"6857827","",""
"6851713","",""
"6863451","",""
"6872598","",""
"6893471","",""
"6896021","",""
"6902882","",""
"6904789","",""
"6913498","",""
"6918218","",""
"6924664","",""
"6931016","",""
"6931631","",""
"6938950","",""
"6946929","",""
"6948704","",""
"6952437","",""
"6953484","",""
"6953710","",""
"6965410","",""
"6971627","",""
"6972653","",""
"6978201","",""
"6979914","",""
"6980659","",""
"6990536","",""
"6994417","",""
"7005410","",""
"7013344","",""
"7025946","",""
"7037093","",""
"7039620","",""
"7046763","",""
"7058949","",""
"7061718","",""
"7062179","",""
"7063304","",""
"7065719","",""
"7067589","",""
"7071445","",""
"7080760","",""
"7083224","",""
"7088716","",""
"7089675","",""
"7091884","",""
"7102535","",""
"7102564","",""
"7104396","",""
"7111018","",""
"7112280","",""
"7115007","",""
"7133176","",""
"7138260","",""
"7139130","",""
"7143776","",""
"7154309","",""
"7157507","",""
"7157878","",""
"7160824","",""
"7174535","",""
"7174808","",""
"7174928","",""
"7179150","",""
"7181786","",""
"7181947","",""
"7190462","",""
"7203220","",""
"7214957","",""
"7218751","",""
"7237593","",""
"7238866","",""
"7243252","",""
"7245878","",""
"7254101","",""
"7255973","",""
"7264291","",""
"7290674","",""
"7271717","",""
"7301834","",""
"7307719","",""
"7322453","",""
"7341034","",""
"7341843","",""
"7329545","",""
"7364820","",""
"7365939","",""
"7373655","",""
"7379223","",""
"7380020","",""
"7370291","",""
"7386824","",""
"7393427","",""
"7393817","",""
"7394143","",""
"7406462","",""
"7410160","",""
"7421233","",""
"7435886","",""
"7438316","",""
"7438968","",""
"7440797","",""
"7441889","",""
"7452625","",""
"7457904","",""
"7464430","",""
"7469124","",""
"7469749","",""
"7471971","",""
"7474562","",""
"7487758","",""
"7487958","",""
"7498592","",""
"7499687","",""
"7497096","",""
"7508097","",""
"7509905","",""
"7518478","",""
"7533033","",""
"7554592","",""
"7558307","",""
"7530196","",""
"7530684","",""
"7567088","",""
"7573897","",""
"7586188","",""
"7586255","",""
"7587211","",""
"7604519","",""
"7607831","",""
"7615576","",""
"7623423","",""
"7624305","",""
"7630195","",""
"7634769","",""
"7634857","",""
"7634308","",""
"7645522","",""
"7650161","",""
"7652094","",""
"7654257","",""
"7656311","",""
"7656687","",""
"7653608","",""
"7660863","",""
"7673381","",""
"7675710","",""
"7677531","",""
"7682164","",""
"7690879","",""
"7664421","",""
"7694333","",""
"7695203","",""
"7698669","",""
"7701690","",""
"7709775","",""
"7715141","",""
"7719043","",""
"7731558","",""
"7733397","",""
"7740047","",""
"7743553","",""
"7744959","",""
"7748534","",""
"7768781","",""
"7774728","",""
"7784663","",""
"7788050","",""
"7802001","",""
"7803147","",""
"7831073","",""
"7834596","",""
"7838221","",""
"7844411","",""
"7847357","",""
"7847703","",""
"7848398","",""
"7857454","",""
"7866763","",""
"7877973","",""
"7878537","",""
"7886615","",""
"7889902","",""
"7892264","",""
"7898134","",""
"7863084","",""
"7904220","",""
"7914963","",""
"7917008","",""
"7923364","",""
"7936189","",""
"7936854","",""
"7938550","",""
"7950844","",""
"7956203","",""
"7965769","",""
"7966885","",""
"7985018","",""
"7986430","",""
"7987672","",""
"7988404","",""
"7996621","",""
"7998300","",""
"8001687","",""
"8003532","",""
"7992308","",""
"8009269","",""
"8010112","",""
"8035319","",""
"8046979","",""
"8049077","",""
"8055327","",""
"8055636","",""
"8071028","",""
"8071850","",""
"8079917","",""
"8087490","",""
"8089150","",""
"8099572","",""
"8098153","",""
"8118145","",""
"8118245","",""
"8123968","",""
"8125233","",""
"8135568","",""
"8128611","",""
"8128764","",""
"8143792","",""
"8149872","",""
"8152638","",""
"8159426","",""
"8169140","",""
"8178853","",""
"8184347","",""
"8195994","",""
"8210213","",""
"8181797","",""
"8216021","",""
"8221387","",""
"8228479","",""
"8241912","",""
"8238328","",""
"8249257","",""
"8257546","",""
"8261121","",""
"8261307","",""
"8284156","",""
"8284300","",""
"8287479","",""
"8287649","",""
"8250746","",""
"8297769","",""
"8302933","",""
"8310023","",""
"8317607","",""
"8330883","",""
"8332334","",""
"8336417","",""
"8338080","",""
"8339078","",""
"8348797","",""
"8353833","",""
"8361987","",""
"8362655","",""
"8370098","",""
"8370154","",""
"8375090","",""
"8389237","",""
"8391041","",""
"8398444","",""
"8398882","",""
"8401761","",""
"8403203","",""
"8404597","",""
"8412776","",""
"8418836","",""
"8426783","",""
"8427194","",""
"8427684","",""
"8428743","",""
"8434762","",""
"8439896","",""
"8442300","",""
"8448669","",""
"8459472","",""
"8462836","",""
"8469511","",""
"8471233","",""
"8472306","",""
"8473917","",""
"8480249","",""
"8485539","",""
"8490401","",""
"8500367","",""
"8502738","",""
"8513028","",""
"8520279","",""
"8529067","",""
"8533732","",""
"8541889","",""
"8543255","",""
"8544669","",""
"8549979","",""
"8552083","",""
"8558840","",""
"8560864","",""
"8572555","",""
"8581760","",""
"8594938","",""
"8590457","",""
"8592748","",""
"8620418","",""
"8625121","",""
"8628437","",""
"8632118","",""
"8633209","",""
"8644614","",""
"8655053","",""
"8655959","",""
"8656870","",""
"8670363","",""
"8677840","",""
"8682682","",""
"8695789","",""
"8713424","",""
"8707521","",""
"8727877","",""
"8730002","",""
"8738770","",""
"8753995","",""
"8756865","",""
"8760650","",""
"8771851","",""
"8748753","",""
"8782714","",""
"8783876","",""
"8794870","",""
"8795145","",""
"8800455","",""
"8800611","",""
"8803256","",""
"8813617","",""
"8822998","",""
"8834788","",""
"8840168","",""
"8842900","",""
"8844807","",""
"8848840","",""
"8856892","",""
"8872601","",""
"8880286","",""
"8885639","",""
"8888458","",""
"8877451","",""
"8878219","",""
"8899413","",""
"8903216","",""
"8907415","",""
"8916954","",""
"8926163","",""
"8926402","",""
"8934246","",""
"8935699","",""
"8939852","",""
"8945236","",""
"8946546","",""
"8946733","",""
"8963203","",""
"8976170","",""
"8977003","",""
"8978528","",""
"8969665","",""
"8981458","",""
"8982053","",""
"8988054","",""
"8995058","",""
"9003498","",""
"8998966","",""
"9014589","",""
"9026176","",""
"9032699","",""
"9043056","",""
"9051080","",""
"9052902","",""
"9056320","",""
"9062088","",""
"9077494","",""
"9077738","",""
"9078042","",""
"9083400","",""
"9083626","",""
"9075176","",""
"9085604","",""
"9093568","",""
"9121117","",""
"9129544","",""
"9135271","",""
"9136892","",""
"9146130","",""
"9161566","",""
"9181886","",""
"9185798","",""
"9174053","",""
"9196243","",""
"9228747","",""
"9232896","",""
"9206400","",""
"9207924","",""
"9219909","",""
"9269373","",""
"9269614","",""
"9271820","",""
"9273767","",""
"9278047","",""
"9282235","",""
"9289643","",""
"9291865","",""
"9291910","",""
"9296084","",""
"9288314","",""
"9310418","",""
"9314207","",""
"9318141","",""
"9321176","",""
"9328422","",""
"9331323","",""
"9335322","",""
"9337180","",""
"9338163","",""
"9349166","",""
"9350610","",""
"9356834","",""
"9369289","",""
"9380816","",""
"9388742","",""
"9388906","",""
"9395892","",""
"9381341","",""
"9412248","",""
"9418086","",""
"9422072","",""
"9432126","",""
"9434247","",""
"9434765","",""
"9446790","",""
"9451581","",""
"9452009","",""
"9442044","",""
"9472065","",""
"9481335","",""
"9489734","",""
"9496582","",""
"9498926","",""
"9500083","",""
"9502562","",""
"9490617","",""
"9530957","",""
"9535800","",""
"9546228","",""
"9552065","",""
"9552147","",""
"9565691","",""
"9566876","",""
"9561160","",""
"9575065","",""
"9575779","",""
"9578248","",""
"9578336","",""
"9578781","",""
"9581454","",""
"9583549","",""
"9601279","",""
"9604638","",""
"9609449","",""
"9610248","",""
"9618097","",""
"9623613","",""
"9626959","",""
"9641404","",""
"9653989","",""
"9654220","",""
"9656239","",""
"9663484","",""
"9674181","",""
"9676962","",""
"9677841","",""
"9681789","",""
"9685554","",""
"9700573","",""
"9723324","",""
"9728286","",""
"9729109","",""
"9714945","",""
"9739187","",""
"9743762","",""
"9753224","",""
"9761345","",""
"9766454","",""
"9768429","",""
"9770229","",""
"9770794","",""
"9781611","",""
"9783744","",""
"9784581","",""
"9788705","",""
"9795228","",""
"9795683","",""
"9808933","",""
"9821332","",""
"9831274","",""
"9832627","",""
"9827951","",""
"9847101","",""
"9851674","",""
"9857938","",""
"9871150","",""
"9881843","",""
"9890410","",""
"9903461","",""
"9903518","",""
"9907055","",""
"9913765","",""
"9917601","",""
"9918372","",""
"9899736","",""
"9922858","",""
"9923459","",""
"9927485","",""
"9928944","",""
"9930357","",""
"9930773","",""
"9933692","",""
"9937977","",""
"9956933","",""
"9939857","",""
"9971878","",""
"9973023","",""
"9986642","",""
"9988115","",""
"9988873","",""
"9988919","",""
"9997097","",""
"10003194","",""
"10004299","",""
"10018193","",""
"10008743","",""
"10030349","",""
"10035541","",""
"10061171","",""
"10058168","",""
"10071535","",""
"10081605","",""
"10082592","",""
"10088122","",""
"10094894","",""
"10099951","",""
"10101003","",""
"10110058","",""
"10110896","",""
"10113382","",""
"10133877","",""
"10134235","",""
"10137377","",""
"10138361","",""
"10138989","",""
"10139008","",""
"10119513","",""
"10122464","",""
"10114010","",""
"10146698","",""
"10157620","",""
"10159239","",""
"10164616","",""
"10171950","",""
"10180149","",""
"10183535","",""
"10188873","",""
"10195034","",""
"10201718","",""
"10212537","",""
"10213204","",""
"10218266","",""
"10223539","",""
"10231556","",""
"10257462","",""
"10259663","",""
"10260135","",""
"10263285","",""
"10242006","",""
"10244859","",""
"10252238","",""
"10273154","",""
"10273404","",""
"10273957","",""
"10276032","",""
"10277821","",""
"10283876","",""
"10289720","",""
"10291009","",""
"10292317","",""
"10295061","",""
"10314079","",""
"10316504","",""
"10320682","",""
"10321698","",""
"10323058","",""
"10325325","",""
"10309186","",""
"10328127","",""
"10330583","",""
"10335047","",""
"10347994","",""
"10354416","",""
"10356761","",""
"10360491","",""
"10385009","",""
"10385310","",""
"10386373","",""
"10388909","",""
"10393448","",""
"10398144","",""
"10405661","",""
"10407258","",""
"10409319","",""
"10412393","",""
"10412980","",""
"10418233","",""
"10419860","",""
"10421865","",""
"10423374","",""
"10427772","",""
"10428266","",""
"10428970","",""
"10433725","",""
"10435067","",""
"10447600","",""
"10473038","",""
"10473902","",""
"10466907","",""
"10487030","",""
"10503865","",""
"10509037","",""
"10510256","",""
"10511521","",""
"10515458","",""
"10457541","",""
"10494110","",""
"10541042","",""
"10548888","",""
"10550270","",""
"10550362","",""
"10552354","",""
"10545436","",""
"10553241","",""
"10560910","",""
"10560981","",""
"10557137","",""
"10557968","",""
"10577055","",""
"10578315","",""
"10582195","",""
"10584598","",""
"10613049","",""
"10613638","",""
"10615118","",""
"10634503","",""
"10644905","",""
"10646535","",""
"10655726","",""
"10659306","",""
"10664238","",""
"10666451","",""
"10670376","",""
"10671116","",""
"10675688","",""
"10677124","",""
"10679292","",""
"10680207","",""
"10681784","",""
"10706108","",""
"10713329","",""
"10730614","",""
"10736196","",""
"10736250","",""
"10737245","",""
"10737908","",""
"10746753","",""
"10749237","",""
"10725498","",""
"10751731","",""
"10753491","",""
"10756073","",""
"10758665","",""
"10760948","",""
"10767070","",""
"10774782","",""
"10777610","",""
"10779474","",""
"10780820","",""
"10782438","",""
"10788993","",""
"10792544","",""
"10818825","",""
"10827258","",""
"10832541","",""
"10837776","",""
"10846039","",""
"10861953","",""
"10844958","",""
"10870902","",""
"10873469","",""
"10891089","",""
"10894287","",""
"10896362","",""
"10901318","",""
"10911186","",""
"10914097","",""
"10927983","",""
"10918518","",""
"10932353","",""
"10940392","",""
"10941208","",""
"10944179","",""
"10947829","",""
"10951443","",""
"10969497","",""
"10974884","",""
"10979883","",""
"10984502","",""
"10987672","",""
"10989716","",""
"11000185","",""
"11000757","",""
"11008489","",""
"11019550","",""
"11021203","",""
"11022139","",""
"11023920","",""
"11038283","",""
"11040748","",""
"11041189","",""
"11042780","",""
"11055971","",""
"11069400","",""
"11053836","",""
"11083350","",""
"11090426","",""
"11098074","",""
"11098259","",""
"11112298","",""
"11114658","",""
"11114784","",""
"11102442","",""
"11131453","",""
"11138392","",""
"11140225","",""
"11144980","",""
"11149743","",""
"11151342","",""
"11151420","",""
"11155748","",""
"11156321","",""
"11157009","",""
"11146789","",""
"11160178","",""
"11165133","",""
"11176416","",""
"11176784","",""
"11178416","",""
"11179040","",""
"11183476","",""
"11186462","",""
"11190874","",""
"11200068","",""
"11200807","",""
"11203994","",""
"11226990","",""
"11256997","",""
"11262939","",""
"11265864","",""
"11292930","",""
"11294139","",""
"11296000","",""
"11301153","",""
"11302232","",""
"11304235","",""
"11311322","",""
"11324037","",""
"11342894","",""
"11343533","",""
"11346256","",""
"11349589","",""
"11352644","",""
"11361685","",""
"11362679","",""
"11368827","",""
"11369532","",""
"11374494","",""
"11380152","",""
"11382465","",""
"11397496","",""
"11398458","",""
"11407602","",""
"11413355","",""
"11420657","",""
"11429071","",""
"11434869","",""
"11449093","",""
"11449152","",""
"11444455","",""
"11458678","",""
"11460295","",""
"11462597","",""
"11467038","",""
"11464772","",""
"11484895","",""
"11508549","",""
"11512046","",""
"11505581","",""
"11515792","",""
"11524960","",""
"11546375","",""
"11553089","",""
"11553739","",""
